Home_Team,Away_Team,Actual_Total,Closing_Total,Error,Abs_Error
Middle Tennessee,UAB,115,127.2,12.200000000000003,12.200000000000003
Nicholls State,Blue Mountain Christian University,142,124.0,-18.0,18.0
Davidson,Wofford,132,127.8,-4.200000000000003,4.200000000000003
Iona,Long Beach State,156,130.1,-25.900000000000006,25.900000000000006
Pitt,Coppin State,117,121.6,4.599999999999994,4.599999999999994
Sacred Heart,Binghamton,164,117.9,-46.099999999999994,46.099999999999994
Winthrop,St. Augustine's,117,119.6,2.5999999999999943,2.5999999999999943
Appalachian State,UNC Wilmington,142,137.5,-4.5,4.5
Stetson,Central Michigan,132,118.5,-13.5,13.5
Eastern Kentucky,Prairie View,140,120.5,-19.5,19.5
Radford,Morgan State,154,115.0,-39.0,39.0
Western Kentucky,Bucknell,108,131.0,23.0,23.0
Louisiana,Buffalo,128,120.5,-7.5,7.5
Marshall,Oakland,149,130.9,-18.099999999999994,18.099999999999994
Texas State,McNeese State,107,134.4,27.400000000000006,27.400000000000006
UNC Asheville,Queens (NC),120,130.2,10.199999999999989,10.199999999999989
Chicago State,Northern Colorado,155,120.8,-34.2,34.2
Northeastern,Georgia Southern,169,120.0,-49.0,49.0
San Francisco,Yale,134,141.7,7.699999999999989,7.699999999999989
Louisiana Tech,Southern Utah,120,132.3,12.300000000000011,12.300000000000011
The Citadel,North Carolina Central,128,118.7,-9.299999999999997,9.299999999999997
Akron,Drake,138,142.2,4.199999999999989,4.199999999999989
Saint Louis,BYU,153,145.6,-7.400000000000006,7.400000000000006
High Point,Illinois State,146,130.1,-15.900000000000006,15.900000000000006
East Carolina,Kennesaw State,169,127.0,-42.0,42.0
Rice,Indiana State,191,139.9,-51.099999999999994,51.099999999999994
Lafayette,NJIT,143,107.0,-36.0,36.0
McNeese State,North American,184,125.2,-58.8,58.8
Murray State,Bellarmine,186,116.7,-69.3,69.3
Navy,Binghamton,125,111.9,-13.099999999999994,13.099999999999994
Richmond,UNLV,147,140.9,-6.099999999999994,6.099999999999994
Ball State,USC Upstate,133,117.6,-15.400000000000006,15.400000000000006
Columbia,LIU,144,117.2,-26.799999999999997,26.799999999999997
Davidson,Boston University,114,123.0,9.0,9.0
Detroit Mercy,Eastern Michigan,148,104.0,-44.0,44.0
Wright State,Hofstra,161,136.7,-24.30000000000001,24.30000000000001
Maryland,UMBC,160,136.5,-23.5,23.5
Merrimack,Bryant,125,133.0,8.0,8.0
New Hampshire,Marist,145,124.5,-20.5,20.5
New Orleans,Alcorn State,95,113.5,18.5,18.5
Northern Illinois,Lindenwood,137,107.5,-29.5,29.5
Rider,La Salle,116,125.1,9.099999999999994,9.099999999999994
Southern Miss,Valparaiso,110,120.1,10.099999999999994,10.099999999999994
Utah State,Stephen F. Austin,128,143.2,15.199999999999989,15.199999999999989
Towson,Maryland-Eastern Shore,115,113.3,-1.7000000000000028,1.7000000000000028
Villanova,Holy Cross,116,123.1,7.099999999999994,7.099999999999994
Xavier,Kent State,121,142.1,21.099999999999994,21.099999999999994
Auburn,Alabama A&M,138,145.2,7.199999999999989,7.199999999999989
Auburn,Alabama A&M,138,145.2,7.199999999999989,7.199999999999989
New Mexico State,Fresno State,157,117.1,-39.900000000000006,39.900000000000006
Milwaukee,Siena,120,112.7,-7.299999999999997,7.299999999999997
Northeastern,Wagner,109,112.5,3.5,3.5
Oral Roberts,Texas Southern,128,119.8,-8.200000000000003,8.200000000000003
TCU,Alcorn State,167,135.5,-31.5,31.5
Texas State,Sam Houston,128,129.7,1.6999999999999886,1.6999999999999886
Valparaiso,Western Illinois,139,115.7,-23.299999999999997,23.299999999999997
Wyoming,Chadron State,110,121.0,11.0,11.0
Fresno State,Long Beach State,138,128.3,-9.699999999999989,9.699999999999989
Minnesota,Arkansas-Pine Bluff,153,129.2,-23.80000000000001,23.80000000000001
Nevada,Oregon,123,139.0,16.0,16.0
Saint Mary's,St. Thomas,134,124.6,-9.400000000000006,9.400000000000006
Santa Clara,Texas A&M-Corpus Christi,129,131.0,2.0,2.0
Seattle,Cal Poly,111,120.6,9.599999999999994,9.599999999999994
Cal State Northridge,Le Moyne,150,134.0,-16.0,16.0
Toledo,New Mexico,176,126.0,-50.0,50.0
Stanford,Albany (NY),114,138.3,24.30000000000001,24.30000000000001
Kansas State,Iowa,147,152.5,5.5,5.5
Iowa State,Texas A&M,142,135.2,-6.800000000000011,6.800000000000011
Baylor,Alcorn State,140,135.5,-4.5,4.5
Ohio State,Cornell,123,148.5,25.5,25.5
Texas,Wyoming,149,125.8,-23.200000000000003,23.200000000000003
Colorado,Iona,153,126.7,-26.299999999999997,26.299999999999997
UNC,Florida Gulf Coast,129,121.7,-7.299999999999997,7.299999999999997
Virginia Tech,Florida Atlantic,134,151.8,17.80000000000001,17.80000000000001
Louisville,Gonzaga,151,148.4,-2.5999999999999943,2.5999999999999943
Mississippi State,Tulsa,160,108.1,-51.900000000000006,51.900000000000006
Clemson,Arkansas-Pine Bluff,158,135.2,-22.80000000000001,22.80000000000001
UCF,Stetson,167,135.5,-31.5,31.5
Colgate,Norfolk State,109,126.1,17.099999999999994,17.099999999999994
Indiana,Harvard,165,133.8,-31.19999999999999,31.19999999999999
Purdue,Southern Indiana,152,141.3,-10.699999999999989,10.699999999999989
Saint Francis (PA),Lafayette,118,127.2,9.200000000000003,9.200000000000003
St. Joseph's,Sacred Heart,119,115.6,-3.4000000000000057,3.4000000000000057
Delaware State,Lamar,165,122.8,-42.2,42.2
Illinois,Canisius,148,119.2,-28.799999999999997,28.799999999999997
Incarnate Word,Jacksonville State,132,115.2,-16.799999999999997,16.799999999999997
Saint Louis,UIC,154,129.1,-24.900000000000006,24.900000000000006
VCU,Penn State,160,144.9,-15.099999999999994,15.099999999999994
Alabama,Liberty,119,127.0,8.0,8.0
Vermont,Delaware,139,130.1,-8.900000000000006,8.900000000000006
Kansas City,Middle Tennessee,122,119.2,-2.799999999999997,2.799999999999997
Western Kentucky,UNC Asheville,144,140.2,-3.8000000000000114,3.8000000000000114
Belmont,Lafayette,148,126.3,-21.700000000000003,21.700000000000003
Bryant,Tennessee State,96,129.8,33.80000000000001,33.80000000000001
Richmond,Louisiana Tech,139,139.5,0.5,0.5
Wake Forest,Villanova,139,150.3,11.300000000000011,11.300000000000011
Appalachian State,Austin Peay,136,129.8,-6.199999999999989,6.199999999999989
Brown,Ohio,159,129.9,-29.099999999999994,29.099999999999994
Central Connecticut,Fairfield,130,125.2,-4.799999999999997,4.799999999999997
Coppin State,George Mason,108,113.9,5.900000000000006,5.900000000000006
Eastern Michigan,North Dakota,142,113.9,-28.099999999999994,28.099999999999994
Western Kentucky,Purdue Fort Wayne,167,143.7,-23.30000000000001,23.30000000000001
La Salle,Coppin State,143,109.4,-33.599999999999994,33.599999999999994
Wofford,Lipscomb,163,127.9,-35.099999999999994,35.099999999999994
Louisville,New Mexico State,174,123.1,-50.900000000000006,50.900000000000006
Navy,Abilene Christian,149,117.3,-31.700000000000003,31.700000000000003
New Hampshire,Dartmouth,83,116.0,33.0,33.0
Ohio,IU Indianapolis,146,114.5,-31.5,31.5
Penn State,Providence,139,149.1,10.099999999999994,10.099999999999994
South Dakota,Air Force,115,111.9,-3.0999999999999943,3.0999999999999943
Chattanooga,Southeast Missouri State,128,118.6,-9.400000000000006,9.400000000000006
Chicago State,Evansville,205,119.1,-85.9,85.9
Coastal Carolina,North Carolina Central,128,118.3,-9.700000000000003,9.700000000000003
Duke,North Carolina Central,138,141.6,3.5999999999999943,3.5999999999999943
FDU,Rider,123,121.3,-1.7000000000000028,1.7000000000000028
Howard,Manhattan,103,113.7,10.700000000000003,10.700000000000003
Maryland-Eastern Shore,UMBC,124,115.7,-8.299999999999997,8.299999999999997
Monmouth,Brown,117,126.9,9.900000000000006,9.900000000000006
UNC Greensboro,Gardner-Webb,111,128.3,17.30000000000001,17.30000000000001
UNC Wilmington,Coastal Carolina,132,124.7,-7.299999999999997,7.299999999999997
North Texas,Angelo State,129,122.5,-6.5,6.5
Old Dominion,Drexel,129,126.0,-3.0,3.0
Penn,Monmouth,137,124.1,-12.900000000000006,12.900000000000006
Quinnipiac,Stonehill,149,117.7,-31.299999999999997,31.299999999999997
Radford,Notre Dame (MD),153,123.5,-29.5,29.5
Robert Morris,FDU,183,115.6,-67.4,67.4
East Texas A&M,Denver,132,117.5,-14.5,14.5
Texas A&M-Corpus Christi,Texas State,112,123.4,11.400000000000006,11.400000000000006
Auburn,Alabama A&M,113,145.2,32.19999999999999,32.19999999999999
Auburn,Alabama A&M,113,145.2,32.19999999999999,32.19999999999999
Central Arkansas,New Orleans,153,110.3,-42.7,42.7
DePaul,Loyola (IL),165,107.8,-57.2,57.2
Drake,Maine,128,135.1,7.099999999999994,7.099999999999994
Houston,New Orleans,135,123.1,-11.900000000000006,11.900000000000006
Minnesota,Stony Brook,121,136.1,15.099999999999994,15.099999999999994
Oklahoma State,Missouri State,133,134.8,1.8000000000000114,1.8000000000000114
Towson,Quinnipiac,140,129.4,-10.599999999999994,10.599999999999994
Boise State,Butler,126,149.8,23.80000000000001,23.80000000000001
Bowling Green State,Canisius,150,114.6,-35.400000000000006,35.400000000000006
Delaware,George Washington,152,129.7,-22.30000000000001,22.30000000000001
Montana State,Long Beach State,144,132.1,-11.900000000000006,11.900000000000006
Northern Colorado,Boston University,115,121.8,6.799999999999997,6.799999999999997
Rhode Island,Yale,148,132.5,-15.5,15.5
UTEP,North Alabama,183,127.7,-55.3,55.3
Towson,Morgan State,125,118.3,-6.700000000000003,6.700000000000003
Western Carolina,North Alabama,144,129.6,-14.400000000000006,14.400000000000006
UC-San Diego,Penn,144,126.3,-17.700000000000003,17.700000000000003
Kent State,College of Charleston,162,119.6,-42.400000000000006,42.400000000000006
Pacific,Mississippi Valley State,133,92.7,-40.3,40.3
San Francisco,Colorado State,115,148.2,33.19999999999999,33.19999999999999
Siena,Albany (NY),137,114.2,-22.799999999999997,22.799999999999997
West Virginia,Bellarmine,120,121.2,1.2000000000000028,1.2000000000000028
Seattle,UC-San Diego,146,134.6,-11.400000000000006,11.400000000000006
Air Force,Idaho State,107,112.4,5.400000000000006,5.400000000000006
UNC Greensboro,UIC,115,127.8,12.799999999999997,12.799999999999997
San Francisco,Minnesota,134,144.4,10.400000000000006,10.400000000000006
Hawaii,Washington,99,141.1,42.099999999999994,42.099999999999994
Northwestern,Purdue,180,140.4,-39.599999999999994,39.599999999999994
Northwestern,Purdue,180,140.4,-39.599999999999994,39.599999999999994
San Diego State,Stanford,129,148.8,19.80000000000001,19.80000000000001
San Diego State,Stanford,129,148.8,19.80000000000001,19.80000000000001
Kansas,UConn,134,165.3,31.30000000000001,31.30000000000001
Xavier,Houston,126,145.3,19.30000000000001,19.30000000000001
Kansas State,Jackson State,116,131.3,15.300000000000011,15.300000000000011
BYU,Fresno State,141,139.7,-1.3000000000000114,1.3000000000000114
Dayton,Purdue,126,158.4,32.400000000000006,32.400000000000006
Indiana,Maryland,118,143.5,25.5,25.5
Manhattan,Mount St. Mary's,149,116.3,-32.7,32.7
UAB,Southern Miss,167,131.6,-35.400000000000006,35.400000000000006
DePaul,Iowa State,179,140.5,-38.5,38.5
Oklahoma,Grambling,172,132.9,-39.099999999999994,39.099999999999994
Wichita State,Saint Louis,137,131.5,-5.5,5.5
Arkansas-Pine Bluff,Arkansas Baptist,138,117.6,-20.400000000000006,20.400000000000006
Queens (NC),Carolina Christian,203,128.1,-74.9,74.9
Sam Houston,Florida A&M,127,120.8,-6.200000000000003,6.200000000000003
Cincinnati,Tennessee State,128,135.7,7.699999999999989,7.699999999999989
Liberty,College of Charleston,143,120.3,-22.700000000000003,22.700000000000003
Xavier,Temple,119,141.5,22.5,22.5
Little Rock,Arkansas State,143,132.8,-10.199999999999989,10.199999999999989
Brown,Bryant,135,134.1,-0.9000000000000057,0.9000000000000057
Canisius,Quinnipiac,166,126.9,-39.099999999999994,39.099999999999994
Eastern Michigan,Lake Superior State,121,109.0,-12.0,12.0
Fairfield,Iona,145,126.9,-18.099999999999994,18.099999999999994
Georgia,Mercer,149,134.4,-14.599999999999994,14.599999999999994
Liberty,James Madison,120,139.7,19.69999999999999,19.69999999999999
Missouri State,Tulane,130,138.8,8.800000000000011,8.800000000000011
Niagara,St. Peter's,139,115.3,-23.700000000000003,23.700000000000003
UNC Greensboro,William Peace,144,118.4,-25.599999999999994,25.599999999999994
North Texas,Pepperdine,131,128.6,-2.4000000000000057,2.4000000000000057
Rutgers,Lafayette,117,124.7,7.700000000000003,7.700000000000003
Siena,Rider,132,111.0,-21.0,21.0
South Carolina,George Washington,156,123.8,-32.2,32.2
TCU,Tulsa,132,145.1,13.099999999999994,13.099999999999994
Texas Tech,Houston Christian,113,129.9,16.900000000000006,16.900000000000006
VCU,Norfolk State,123,131.4,8.400000000000006,8.400000000000006
West Virginia,St. John's (NY),152,147.7,-4.300000000000011,4.300000000000011
Western Michigan,St. Thomas,116,120.6,4.599999999999994,4.599999999999994
Yale,UMass,132,137.3,5.300000000000011,5.300000000000011
LSU,Southeastern Louisiana,139,127.8,-11.200000000000003,11.200000000000003
Omaha,UIC,184,124.2,-59.8,59.8
North Dakota State,Eastern Michigan,166,111.0,-55.0,55.0
South Dakota State,Towson,109,128.5,19.5,19.5
Southern Indiana,Murray State,166,118.6,-47.400000000000006,47.400000000000006
Arizona State,Pacific,142,119.8,-22.200000000000003,22.200000000000003
Idaho,East Texas A&M,143,108.9,-34.099999999999994,34.099999999999994
Portland,Wyoming,151,123.5,-27.5,27.5
Santa Clara,Lincoln (CA),150,126.1,-23.900000000000006,23.900000000000006
Boise State,Saint Mary's,123,137.7,14.699999999999989,14.699999999999989
UC-San Diego,San Diego State,125,142.4,17.400000000000006,17.400000000000006
South Carolina,Morgan State,142,115.4,-26.599999999999994,26.599999999999994
Houston,Rice,114,126.9,12.900000000000006,12.900000000000006
Iowa State,Iowa,125,162.3,37.30000000000001,37.30000000000001
Texas,Long Beach State,168,129.1,-38.900000000000006,38.900000000000006
Marquette,Texas,151,142.8,-8.199999999999989,8.199999999999989
Kansas State,McNeese State,140,144.5,4.5,4.5
Colorado State,Denver,170,137.9,-32.099999999999994,32.099999999999994
Notre Dame,Lafayette,138,119.7,-18.299999999999997,18.299999999999997
Virginia Tech,LIU,148,130.2,-17.80000000000001,17.80000000000001
Miami (FL),LIU,146,126.7,-19.299999999999997,19.299999999999997
UConn,Ball State,153,145.8,-7.199999999999989,7.199999999999989
Texas A&M,DePaul,153,110.6,-42.400000000000006,42.400000000000006
UNC,UNC Greensboro,147,127.5,-19.5,19.5
Clemson,South Carolina,139,136.2,-2.8000000000000114,2.8000000000000114
UCF,Jacksonville,146,132.0,-14.0,14.0
Purdue,Southeast Missouri State,140,137.7,-2.3000000000000114,2.3000000000000114
St. Joseph's,American,122,110.0,-12.0,12.0
St. John's (NY),Sacred Heart,135,140.2,5.199999999999989,5.199999999999989
Stony Brook,Yale,147,133.5,-13.5,13.5
VCU,Memphis,165,146.9,-18.099999999999994,18.099999999999994
Western Michigan,Detroit Mercy,121,109.1,-11.900000000000006,11.900000000000006
Belmont,Lipscomb,143,139.0,-4.0,4.0
Drake,Saint Louis,144,140.7,-3.3000000000000114,3.3000000000000114
Illinois State,Northern Kentucky,121,124.5,3.5,3.5
Illinois,Northern Kentucky,126,124.5,-1.5,1.5
Middle Tennessee,Tennessee,135,121.5,-13.5,13.5
Saint Louis,Southern Indiana,142,120.7,-21.299999999999997,21.299999999999997
Saint Louis,Southern Indiana,142,120.7,-21.299999999999997,21.299999999999997
Texas A&M,Lamar,134,115.9,-18.099999999999994,18.099999999999994
Texas Tech,Omaha,145,136.3,-8.699999999999989,8.699999999999989
Vanderbilt,San Francisco,133,135.0,2.0,2.0
Northern Arizona,Pacific,161,107.9,-53.099999999999994,53.099999999999994
Utah State,San Diego,189,140.7,-48.30000000000001,48.30000000000001
Georgia,Troy,156,143.3,-12.699999999999989,12.699999999999989
Mercer,South Alabama,145,124.0,-21.0,21.0
Towson,George Washington,128,126.2,-1.7999999999999972,1.7999999999999972
Alabama,Coastal Carolina,134,121.1,-12.900000000000006,12.900000000000006
Eastern Kentucky,Miami (OH),140,124.2,-15.799999999999997,15.799999999999997
North Texas,Arkansas-Pine Bluff,139,124.8,-14.200000000000003,14.200000000000003
Montana,Loyola Marymount,150,124.8,-25.200000000000003,25.200000000000003
Army,Vermont,104,114.1,10.099999999999994,10.099999999999994
UT Arlington,North Texas at Dallas,111,148.9,37.900000000000006,37.900000000000006
Bellarmine,Purdue Fort Wayne,103,122.6,19.599999999999994,19.599999999999994
Columbia,Memphis,142,138.9,-3.0999999999999943,3.0999999999999943
Maine,Harvard,140,121.6,-18.400000000000006,18.400000000000006
Morgan State,UMBC,172,120.9,-51.099999999999994,51.099999999999994
Northwestern State,Tarleton State,110,122.4,12.400000000000006,12.400000000000006
Stonehill,New Hampshire,109,114.2,5.200000000000003,5.200000000000003
Stony Brook,Stonehill,144,114.7,-29.299999999999997,29.299999999999997
Youngstown State,Akron,105,135.4,30.400000000000006,30.400000000000006
American,Monmouth,132,117.4,-14.599999999999994,14.599999999999994
Boston College,UMass,152,141.1,-10.900000000000006,10.900000000000006
Boston University,Maine,139,116.6,-22.400000000000006,22.400000000000006
Canisius,Robert Morris,167,115.8,-51.2,51.2
Central Connecticut,Albany (NY),93,125.8,32.8,32.8
Central Michigan,Valparaiso,138,115.7,-22.299999999999997,22.299999999999997
Cleveland State,Niagara,143,122.8,-20.200000000000003,20.200000000000003
Coppin State,Wagner,121,100.4,-20.599999999999994,20.599999999999994
Dartmouth,New Hampshire,140,116.0,-24.0,24.0
Davidson,Campbell,112,122.5,10.5,10.5
Detroit Mercy,Ball State,133,110.2,-22.799999999999997,22.799999999999997
Evansville,IU Indianapolis,156,111.2,-44.8,44.8
Fordham,NJIT,157,117.2,-39.8,39.8
Gardner-Webb,Wofford,147,126.1,-20.900000000000006,20.900000000000006
Iona,Hofstra,119,128.6,9.599999999999994,9.599999999999994
Kansas,Houston Christian,136,132.6,-3.4000000000000057,3.4000000000000057
Kentucky,Minnesota,133,135.1,2.0999999999999943,2.0999999999999943
Marist,Drexel,87,124.9,37.900000000000006,37.900000000000006
Marshall,Duquesne,157,134.4,-22.599999999999994,22.599999999999994
Maryland,Penn State,156,146.1,-9.900000000000006,9.900000000000006
Missouri,Missouri State,144,132.2,-11.800000000000011,11.800000000000011
Niagara,St. Bonaventure,154,127.9,-26.099999999999994,26.099999999999994
NC State,Maryland-Eastern Shore,154,107.5,-46.5,46.5
Northeastern,Vermont,144,124.8,-19.200000000000003,19.200000000000003
Oakland,Toledo,137,135.4,-1.5999999999999943,1.5999999999999943
Ohio,Youngstown State,150,135.3,-14.699999999999989,14.699999999999989
Ohio State,Miami (OH),148,134.9,-13.099999999999994,13.099999999999994
Presbyterian,Florida A&M,125,113.6,-11.400000000000006,11.400000000000006
Princeton,Quinnipiac,149,139.4,-9.599999999999994,9.599999999999994
Providence,Rhode Island,101,138.4,37.400000000000006,37.400000000000006
Queens (NC),Presbyterian,128,124.0,-4.0,4.0
Rhode Island,Brown,131,127.1,-3.9000000000000057,3.9000000000000057
Sacred Heart,NJIT,105,112.5,7.5,7.5
St. Peter's,Wagner,136,109.1,-26.900000000000006,26.900000000000006
Siena,Bryant,118,118.5,0.5,0.5
Toledo,Michigan,115,136.5,21.5,21.5
Towson,UMass,152,129.7,-22.30000000000001,22.30000000000001
Tulane,New Orleans,153,128.1,-24.900000000000006,24.900000000000006
Virginia,Rider,129,137.7,8.699999999999989,8.699999999999989
Wake Forest,Rutgers,133,149.0,16.0,16.0
William & Mary,Old Dominion,163,115.2,-47.8,47.8
Yale,Fairfield,146,134.2,-11.800000000000011,11.800000000000011
Abilene Christian,Northern Arizona,154,121.0,-33.0,33.0
Boise State,Cal State Bakersfield,153,133.4,-19.599999999999994,19.599999999999994
Northern Iowa,Richmond,151,138.7,-12.300000000000011,12.300000000000011
Southern Indiana,Purdue Fort Wayne,127,124.5,-2.5,2.5
St. Thomas,Milwaukee,146,126.5,-19.5,19.5
Texas A&M-Corpus Christi,Texas-Rio Grande Valley,150,117.9,-32.099999999999994,32.099999999999994
Weber State,Nevada,112,139.3,27.30000000000001,27.30000000000001
Utah Tech,California Baptist,147,131.2,-15.800000000000011,15.800000000000011
Idaho State,Utah Valley,104,122.4,18.400000000000006,18.400000000000006
Minnesota,Nebraska,141,149.7,8.699999999999989,8.699999999999989
West Virginia,Pitt,143,142.2,-0.8000000000000114,0.8000000000000114
Arizona State,SMU,150,142.4,-7.599999999999994,7.599999999999994
California Baptist,Utah Tech,141,131.2,-9.800000000000011,9.800000000000011
Portland State,Lewis & Clark,164,115.2,-48.8,48.8
Gonzaga,Mississippi Valley State,118,123.8,5.799999999999997,5.799999999999997
Stony Brook,Longwood,134,129.6,-4.400000000000006,4.400000000000006
UCF,New Orleans,117,130.8,13.800000000000011,13.800000000000011
East Texas A&M,Northern Colorado,200,120.4,-79.6,79.6
Seattle,San Diego State,130,145.7,15.699999999999989,15.699999999999989
Chicago State,Georgia Southern,178,116.4,-61.599999999999994,61.599999999999994
Jacksonville,North Carolina Central,137,117.9,-19.099999999999994,19.099999999999994
Lafayette,Monmouth,115,117.7,2.700000000000003,2.700000000000003
College of Charleston,Jacksonville State,127,116.6,-10.400000000000006,10.400000000000006
FDU,Columbia,170,121.3,-48.7,48.7
Gardner-Webb,North Greenville,139,125.6,-13.400000000000006,13.400000000000006
Hampton,Mary Baldwin,153,106.3,-46.7,46.7
Mississippi State,Kennesaw State,141,107.0,-34.0,34.0
New Hampshire,Stonehill,137,114.2,-22.799999999999997,22.799999999999997
Penn,Howard,146,120.4,-25.599999999999994,25.599999999999994
Quinnipiac,Yale,139,137.0,-2.0,2.0
Robert Morris,Delaware,142,121.7,-20.299999999999997,20.299999999999997
Samford,Alabama A&M,209,135.2,-73.80000000000001,73.80000000000001
Seton Hall,FDU,94,133.8,39.80000000000001,39.80000000000001
Seton Hall,FDU,94,133.8,39.80000000000001,39.80000000000001
South Carolina State,Jacksonville,171,116.8,-54.2,54.2
Villanova,Princeton,119,142.9,23.900000000000006,23.900000000000006
VCU,Delaware,119,135.1,16.099999999999994,16.099999999999994
Oral Roberts,Oklahoma Wesleyan,160,134.7,-25.30000000000001,25.30000000000001
Texas State,Jarvis Christian,165,126.5,-38.5,38.5
Cal State Northridge,Utah Tech,155,138.4,-16.599999999999994,16.599999999999994
Oregon,Southern,104,124.0,20.0,20.0
San Francisco,New Orleans,157,129.7,-27.30000000000001,27.30000000000001
South Carolina,Presbyterian,128,118.6,-9.400000000000006,9.400000000000006
Purdue,Arizona,176,173.9,-2.0999999999999943,2.0999999999999943
Indiana,Kansas,146,151.2,5.199999999999989,5.199999999999989
South Florida,NC State,120,127.6,7.599999999999994,7.599999999999994
Iowa,Cleveland State,179,142.3,-36.69999999999999,36.69999999999999
Houston,Texas A&M,136,119.5,-16.5,16.5
Michigan State,Baylor,152,154.4,2.4000000000000057,2.4000000000000057
Creighton,Alabama,167,143.6,-23.400000000000006,23.400000000000006
Kentucky,UNC,170,127.5,-42.5,42.5
Baylor,Miami (FL),132,149.9,17.900000000000006,17.900000000000006
Oklahoma,Green Bay,128,133.2,5.199999999999989,5.199999999999989
Southern Utah,Utah,156,141.4,-14.599999999999994,14.599999999999994
Kansas State,North Florida,132,134.2,2.1999999999999886,2.1999999999999886
Tennessee,NC State,149,119.8,-29.200000000000003,29.200000000000003
Memphis,Clemson,156,153.8,-2.1999999999999886,2.1999999999999886
St. Bonaventure,Florida Atlantic,118,144.7,26.69999999999999,26.69999999999999
UConn,Louisville,148,152.6,4.599999999999994,4.599999999999994
BYU,Georgia State,140,143.1,3.0999999999999943,3.0999999999999943
Texas,LSU,181,133.5,-47.5,47.5
Hampton,James Madison,159,130.6,-28.400000000000006,28.400000000000006
Virginia,Northeastern,110,134.3,24.30000000000001,24.30000000000001
Seton Hall,UNLV,138,144.8,6.800000000000011,6.800000000000011
Miami (FL),La Salle,161,134.3,-26.69999999999999,26.69999999999999
DePaul,Northwestern,102,112.9,10.900000000000006,10.900000000000006
Ball State,Indiana State,155,139.2,-15.800000000000011,15.800000000000011
Cincinnati,Dayton,150,149.6,-0.4000000000000057,0.4000000000000057
George Washington,Hampton,86,119.7,33.7,33.7
Le Moyne,Dartmouth,134,109.3,-24.700000000000003,24.700000000000003
Manhattan,Rider,112,116.4,4.400000000000006,4.400000000000006
Michigan,Miami (OH),124,128.2,4.199999999999989,4.199999999999989
Monmouth,Rider,148,126.1,-21.900000000000006,21.900000000000006
Richmond,Liberty,172,134.6,-37.400000000000006,37.400000000000006
USC Upstate,Western Carolina,123,126.5,3.5,3.5
VCU,Temple,165,133.5,-31.5,31.5
Austin Peay,Bryan,147,129.1,-17.900000000000006,17.900000000000006
Murray State,Southeastern Louisiana,116,117.7,1.7000000000000028,1.7000000000000028
Saint Louis,Louisiana Tech,149,134.2,-14.800000000000011,14.800000000000011
Valparaiso,Chicago State,125,114.1,-10.900000000000006,10.900000000000006
Wyoming,Weber State,155,129.4,-25.599999999999994,25.599999999999994
Utah State,San Francisco,107,149.9,42.900000000000006,42.900000000000006
Penn State,Georgia Tech,163,142.7,-20.30000000000001,20.30000000000001
IU Indianapolis,Lindenwood,140,97.6,-42.400000000000006,42.400000000000006
Robert Morris,College of Charleston,136,112.9,-23.099999999999994,23.099999999999994
Arkansas,Samford,122,150.0,28.0,28.0
Iona,Niagara,115,121.0,6.0,6.0
Liberty,St. Andrews,125,120.0,-5.0,5.0
Niagara,NJIT,170,112.2,-57.8,57.8
Providence,Sacred Heart,142,134.6,-7.400000000000006,7.400000000000006
Rutgers,LIU,144,125.6,-18.400000000000006,18.400000000000006
St. Bonaventure,Youngstown State,102,136.9,34.900000000000006,34.900000000000006
Virginia,Wofford,141,136.6,-4.400000000000006,4.400000000000006
Albany (NY),Stonehill,115,115.6,0.5999999999999943,0.5999999999999943
Bowling Green State,Kansas City,148,117.4,-30.599999999999994,30.599999999999994
Bryant,Towson,194,131.8,-62.19999999999999,62.19999999999999
Buffalo,Le Moyne,127,110.8,-16.200000000000003,16.200000000000003
Clemson,Georgia State,150,139.8,-10.199999999999989,10.199999999999989
Drexel,Albany (NY),123,131.5,8.5,8.5
Fairfield,Mount St. Mary's,106,128.0,22.0,22.0
Georgia,Georgia Tech,117,141.5,24.5,24.5
Hofstra,Norfolk State,132,128.1,-3.9000000000000057,3.9000000000000057
Hofstra,Farmingdale State,137,122.8,-14.200000000000003,14.200000000000003
Florida Atlantic,Howard,91,136.4,45.400000000000006,45.400000000000006
UIC,Western Michigan,157,122.5,-34.5,34.5
McNeese State,Tarleton State,152,138.7,-13.300000000000011,13.300000000000011
Mercer,Florida Gulf Coast,135,119.2,-15.799999999999997,15.799999999999997
Michigan,Eastern Michigan,149,120.7,-28.299999999999997,28.299999999999997
Missouri State,Wichita State,137,133.1,-3.9000000000000057,3.9000000000000057
Northwestern State,Rice,127,115.4,-11.599999999999994,11.599999999999994
Notre Dame,Georgetown,140,128.1,-11.900000000000006,11.900000000000006
Pitt,South Carolina State,136,133.9,-2.0999999999999943,2.0999999999999943
Presbyterian,Kennesaw State,178,125.4,-52.599999999999994,52.599999999999994
St. Peter's,Marist,93,115.7,22.700000000000003,22.700000000000003
Santa Clara,Washington State,130,144.0,14.0,14.0
Siena,Canisius,128,107.4,-20.599999999999994,20.599999999999994
Tulane,Southern,186,132.1,-53.900000000000006,53.900000000000006
Vermont,Duquesne,138,135.2,-2.8000000000000114,2.8000000000000114
Air Force,Weber State,128,118.9,-9.099999999999994,9.099999999999994
Auburn,Norfolk State,106,147.6,41.599999999999994,41.599999999999994
Bucknell,Radford,133,115.3,-17.700000000000003,17.700000000000003
