game_id,season,week,home_team,away_team,home_score,away_score,total,home_margin,home_win,home_ppg,home_points_allowed_per_game,home_yards_per_play,home_yards_per_play_allowed,home_third_down_pct,home_third_down_pct_defense,home_turnover_margin,home_win_pct,home_last_4_win_pct,home_rest_days,away_ppg,away_points_allowed_per_game,away_yards_per_play,away_yards_per_play_allowed,away_third_down_pct,away_third_down_pct_defense,away_turnover_margin,away_win_pct,away_last_4_win_pct,away_rest_days,is_division_game,is_primetime,temperature,wind_speed
NFL_2023_W02_0295,2023,2,KC,LV,15,11,26,4,1,22.924017592043356,19.636756637297278,5.133493209665862,1.366506790334138,39.099223152474686,42.900776847525314,-0.1773394193375264,0.2871350119491495,0.524314938340121,7,26.367296861437858,20.7695461812461,5.344144650939331,1.1558553490606691,46.26102296970329,35.73897703029671,-0.5976495354222411,0.24803804151737938,0.4744531798445233,7,0,0,69.62798179196687,4.301503163368255
NFL_2023_W02_0296,2023,2,SF,NYJ,23,13,36,10,1,20.793451909312267,27.231687117541796,5.093184739150596,1.4068152608494042,43.795507577140874,38.204492422859126,-0.05660246621758103,0.7758702718626289,0.6761573334534453,7,21.488704166052905,20.066431848917052,5.551916837826145,0.9480831621738552,42.0370261921642,39.9629738078358,0.9971216131712572,0.2148903268670895,0.8352440601588657,7,1,0,78.62662330238463,3.489057932231339
NFL_2023_W02_0297,2023,2,DET,NYJ,5,7,12,-2,0,21.261060566387933,27.252881947931552,5.800387284530419,0.6996127154695806,47.52887473165593,34.47112526834407,-0.3272125531941812,0.5114130161471335,0.9792632914045163,3,20.20437884892614,26.679666420021313,5.67277642387077,0.8272235761292297,40.94325184432603,41.05674815567397,0.11827331292593679,0.5016700651080084,0.1444364841550776,7,0,0,54.27800426991574,7.255707485860698
NFL_2023_W02_0298,2023,2,ARI,MIN,13,16,29,-3,0,20.587050703242866,20.85211744653332,5.651007953713373,0.848992046286627,42.82355429587858,39.17644570412142,0.6374936207683832,0.2700134719615399,0.6560013546531093,14,18.25896070249485,23.53969949878275,5.364710027036894,1.1352899729631059,35.03892425968574,46.96107574031426,-0.1595007963849162,0.5372665295739378,0.005864727887161303,7,1,0,68.65696589279588,14.621547651306196
NFL_2023_W02_0299,2023,2,IND,LAC,15,10,25,5,1,18.60008192589012,27.255830091902716,6.023312566587833,0.4766874334121667,39.00234084252163,42.99765915747837,0.43803888632578225,0.372192079682926,0.24988760643090013,3,21.76229378361191,23.030437475570213,5.5025485257567155,0.9974514742432845,37.43508189567339,44.56491810432661,-0.09208233390428044,0.3809973449786893,0.38401907396495816,14,0,1,57.56466006676996,13.635938143450973
NFL_2023_W02_0300,2023,2,GB,SEA,0,27,27,-27,0,25.69107743507299,22.463545794299257,5.161749707018518,1.3382502929814821,46.393609516211775,35.606390483788225,-0.6092820783027832,0.252049181300829,0.6054444853053423,7,27.019095717488888,23.506904914706467,5.946030522522351,0.5539694774776489,44.51092127661134,37.48907872338866,-0.9273185033675151,0.2611083590854297,0.7284939338474402,3,0,0,49.03947310631027,4.5855320371573285
NFL_2023_W02_0301,2023,2,CHI,TB,9,9,18,0,0,24.51868093647606,25.671707184490607,5.283919709758603,1.216080290241397,39.00978641653272,42.99021358346728,0.09865273037202993,0.757875033578302,0.9478634419990688,3,25.794830168845284,27.72688743261085,5.840612265313707,0.6593877346862929,45.08461488943071,36.91538511056929,0.8137331546796718,0.5524219211453463,0.08540248429087383,7,0,1,50.203040210426266,9.029720294616787
NFL_2023_W02_0302,2023,2,CHI,BAL,0,10,10,-10,0,18.90496311095867,20.63080029924191,5.413230514890461,1.0867694851095386,38.86270335189936,43.13729664810064,0.04234744982707506,0.2898662790085416,0.06557907264663632,7,22.97529316027453,25.243863559980447,5.372241267931939,1.1277587320680613,41.36898069595915,40.63101930404085,-0.40764646888200295,0.5433702887252008,0.44185370809106395,7,0,0,75.81842903202734,4.58634191268562
NFL_2023_W02_0303,2023,2,BUF,WAS,22,11,33,11,1,27.32639693799929,25.926925728493778,4.858301631275972,1.641698368724028,41.14132807955086,40.85867192044914,0.04631600161196525,0.7246850619701855,0.04343335723563746,7,21.94551129281373,20.791441332223044,5.962890070560525,0.5371099294394748,41.71954806253711,40.28045193746289,0.3108719568813225,0.33991253265296983,0.8644029871943977,7,0,0,63.83077063207037,6.013232026918656
NFL_2023_W03_0304,2023,3,DEN,SEA,1,3,4,-2,0,24.81724850412342,25.989485620717062,5.197429454226999,1.3025705457730012,43.51326759598974,38.48673240401026,0.22008669091550304,0.4294906763495566,0.3045231891513833,14,20.07790464704754,26.030371607674716,5.475207853594695,1.0247921464053054,37.74189905590174,44.25810094409826,-0.9921717885292187,0.3363246066992027,0.40640628680099544,7,0,0,81.84647934155493,8.176251192898352
NFL_2023_W03_0305,2023,3,BUF,SEA,16,12,28,4,1,27.03273622238914,20.32078577866165,5.381150047596906,1.1188499524030942,39.00450363679392,42.99549636320608,-0.41760709000675167,0.6633605341025035,0.07552708602588687,7,18.985468514129423,25.089000062515822,4.925075863208614,1.5749241367913864,35.69175344331286,46.30824655668714,0.49146746736271796,0.22109419522910087,0.5750704190854149,7,0,0,64.73580761454602,12.866462186790441
NFL_2023_W03_0306,2023,3,JAX,MIN,21,15,36,6,1,18.041062028974483,22.166360374137504,5.04903171364488,1.4509682863551197,39.070525519662816,42.929474480337184,0.5285031961387909,0.6739847000100638,0.6392954726654575,14,18.110133583356074,19.550086674167545,6.043946603934279,0.4560533960657214,34.28553452147078,47.71446547852922,-0.04578036461214774,0.796738554010715,0.6791716995379928,7,0,0,58.355240655108574,4.311038007682238
NFL_2023_W03_0307,2023,3,NE,DAL,10,6,16,4,1,23.87347791243028,27.628916341780375,5.63746249991394,0.8625375000860602,33.03201213898499,48.96798786101501,0.08805993058915118,0.5358774333078586,0.5201154145023945,7,19.74210675071391,19.755797776346164,5.642556888086267,0.8574431119137333,47.56035993013859,34.43964006986141,0.7625950912281834,0.39695305356640226,0.11284054451688441,7,1,1,42.24390594223805,9.05106318330369
NFL_2023_W03_0308,2023,3,LV,CLE,9,1,10,8,1,19.569172720372272,21.12713295141458,5.5732500963239895,0.9267499036760105,36.390587536006,45.609412463994,0.5566784581351174,0.7647288164724113,0.8618803311182572,3,18.150225419805665,23.88143706729598,5.638436332660244,0.8615636673397562,38.40047417578066,43.59952582421934,0.10109060123999103,0.6955329358560889,0.3035039091479522,3,0,0,70.9760931211146,3.8969162425674058
NFL_2023_W03_0309,2023,3,SF,WAS,31,19,50,12,1,27.981950544777856,19.480597594888298,5.311319096759634,1.1886809032403658,44.6143924951186,37.3856075048814,0.9158241514312966,0.6945607915537249,0.5648414367174266,7,19.879259578737955,18.986852277599205,5.5495786697160545,0.9504213302839455,45.089666693147976,36.910333306852024,0.547990174588018,0.23124344373276187,0.012821649510605826,7,1,0,62.89077778078355,0.8207126225045991
NFL_2023_W03_0310,2023,3,BUF,NO,8,15,23,-7,0,27.357492615245505,26.09427488462815,4.883895217449514,1.6161047825504857,33.990947327148085,48.009052672851915,-0.42015047473394285,0.711766522030576,0.3876246252024593,7,23.976131909324604,26.001526483917505,5.524639251075331,0.9753607489246692,47.39513402044786,34.60486597955214,0.8370430608862425,0.7424681962877031,0.15652921341574122,14,0,0,70.17009993771292,4.332591217162703
NFL_2023_W03_0311,2023,3,MIA,NE,20,7,27,13,1,23.913517040532096,25.452414861724414,5.233811909171878,1.2661880908281216,38.42004133125965,43.57995866874035,-0.13616293770834242,0.43165951330249064,0.6898236928976375,7,25.19199695595767,23.144524344015394,5.510512732257064,0.9894872677429358,45.68125417551501,36.31874582448499,-0.9611975087635691,0.39620406109766126,0.6279587353429078,7,0,0,68.52502578245989,1.078600759746684
NFL_2023_W03_0312,2023,3,NE,PHI,8,5,13,3,1,27.577666581762223,23.32360234861315,5.609300942817377,0.8906990571826228,40.04916160434574,41.95083839565426,0.24000266695481676,0.4041337966707542,0.8559251895912978,3,18.777124183917255,21.033642822141704,6.141171094548447,0.35882890545155277,33.3266333023117,48.6733666976883,-0.04343266497791398,0.3083820187647892,0.48563073403212553,7,1,0,74.52550273716503,3.088309661498991
NFL_2023_W03_0313,2023,3,NO,BUF,7,8,15,-1,0,22.654869724396995,27.317314247538246,5.513979111038896,0.9860208889611037,46.41216259921172,35.58783740078828,-0.23286521798541582,0.4950427658113937,0.8962362491461331,7,27.431958496934506,20.06871875422288,5.444815570972533,1.0551844290274666,46.88008604465716,35.11991395534284,-0.7691940813711837,0.6809236764314454,0.5293906213475335,3,0,0,48.98072271531724,0.566767598935195
NFL_2023_W03_0314,2023,3,TEN,BAL,10,18,28,-8,0,20.625102904831657,20.309793105280637,5.38249893857216,1.1175010614278396,35.20903455340912,46.79096544659088,-0.4162656459272005,0.30365439096865243,0.3793655982041866,7,18.52347178431313,26.019139528361265,6.168995170902495,0.3310048290975054,35.445748525673736,46.554251474326264,0.06240209363919247,0.25932400559759083,0.8121795872927515,7,0,0,65.46498722957915,9.233289347897687
NFL_2023_W03_0315,2023,3,HOU,TB,7,8,15,-1,0,22.030387579071324,24.980705464034017,5.397957424987068,1.1020425750129323,47.16197853633067,34.83802146366933,-0.36548165128626486,0.6597824426713401,0.49794859258226387,7,24.491539648308727,24.381399025162693,4.980256212315277,1.5197437876847228,39.60273385636205,42.39726614363795,-0.3887030063276331,0.5557896205804593,0.5376835217551005,7,0,0,74.34827103987767,2.0475451812537324
NFL_2023_W03_0316,2023,3,HOU,TEN,14,7,21,7,1,26.824951050681364,25.527271378259762,5.94715752335309,0.5528424766469104,40.652250100808686,41.347749899191314,0.4052591528758316,0.7735880352956435,0.5313399532366091,3,18.20121721853074,22.73773292514423,5.303754860891193,1.1962451391088074,42.83681098137055,39.16318901862945,0.9379357241645994,0.7598465918396871,0.8706714682143207,7,0,1,80.62731881661841,12.75644231518392
NFL_2023_W03_0317,2023,3,JAX,CIN,7,13,20,-6,0,19.123860493222608,23.770640452257027,5.034458686770059,1.4655413132299406,37.657201978116404,44.342798021883596,0.3445653050263042,0.5052151644376257,0.7211227561147663,3,18.756303638345493,24.42627935210932,5.330608166449479,1.1693918335505211,34.119503264285676,47.880496735714324,0.6699135501042337,0.705520705011081,0.3032081937596749,14,0,0,76.21747677834125,5.534814189866347
NFL_2023_W03_0318,2023,3,HOU,MIN,15,15,30,0,0,26.022030088358566,24.93876535321616,5.437875861497281,1.0621241385027194,45.13344378727761,36.86655621272239,0.32270027975399085,0.43519882633348916,0.3687029240039613,7,21.487612473960883,19.596327567734402,5.788062671451779,0.7119373285482213,35.781483893251355,46.218516106748645,-0.29871461708570624,0.42608637666452753,0.5335544335535795,7,0,0,70.41516802735948,3.73088090685937
NFL_2023_W03_0319,2023,3,DAL,PIT,19,4,23,15,1,19.66764268872692,25.091271914859373,5.233626548524417,1.266373451475583,43.20727784678972,38.79272215321028,-0.8473950916518409,0.6396201103224843,0.6168847559651816,7,24.066615297758677,18.2105778355632,6.0022528358528575,0.4977471641471425,38.42901533762712,43.57098466237288,-0.9811602880551094,0.6852757839156165,0.25939973880185385,7,0,0,60.05784194062912,12.541779233175639
NFL_2023_W04_0320,2023,4,LAR,TEN,23,2,25,21,1,22.486325916177343,24.636247207672994,5.010855334295926,1.4891446657040737,38.128940902736055,43.871059097263945,-0.9593178362356447,0.3231122857428842,0.487082544323578,7,23.376921285909717,25.839718505055895,6.10570734075947,0.3942926592405298,43.67234275162301,38.32765724837699,0.05451029990135425,0.7579222893763276,0.48379689658279634,7,0,0,79.9527065166796,6.826863465491542
NFL_2023_W04_0321,2023,4,IND,ARI,28,6,34,22,1,22.039762833030835,18.151741990464217,5.430072702775449,1.0699272972245506,38.20957976550652,43.79042023449348,0.8489885655481058,0.5130459354745488,0.013409453872123112,14,22.601171832033256,20.83745509960456,5.27294386065019,1.22705613934981,35.876693267207465,46.123306732792535,0.24634484906437448,0.24465705106310942,0.5036917612374446,3,1,0,65.05191654487842,11.074432657174615
NFL_2023_W04_0322,2023,4,NO,MIA,23,20,43,3,1,22.327670817081938,24.481021272610715,5.233785963454592,1.2662140365454082,33.45496719860866,48.54503280139134,0.37855864245167425,0.27626156826244425,0.35672316930890635,14,22.84184498322597,18.183583839992238,4.920111998859285,1.5798880011407146,46.771579951763655,35.228420048236345,-0.35977971798819763,0.7030117424294096,0.6542299779998744,14,0,1,40.41244975827174,3.020986541908311
NFL_2023_W04_0323,2023,4,GB,NYG,19,9,28,10,1,24.13401846522171,18.669910943958477,5.382279116016513,1.1177208839834867,46.69256056607932,35.30743943392068,-0.6174452579252059,0.5102707585141517,0.9080836870598544,7,20.616713666375063,18.28191340447222,5.80846671683239,0.69153328316761,38.528647385645066,43.471352614354934,-0.346213473888787,0.2064790354337072,0.7010112670950407,14,0,0,45.511663758263374,8.010541698069849
NFL_2023_W04_0324,2023,4,NYG,LV,16,11,27,5,1,22.10023786741743,18.704606776669582,5.1957343047576225,1.3042656952423775,42.740870777028476,39.259129222971524,-0.027115225716251024,0.6431234236855446,0.866855213027066,3,22.81994917732867,20.781436404489106,5.445216229377513,1.0547837706224872,34.59493395852604,47.40506604147396,0.9682377676524745,0.6417523687762774,0.774251147700671,7,0,0,74.86028217318093,3.9722448266747823
NFL_2023_W04_0325,2023,4,WAS,NYJ,24,17,41,7,1,25.199595393694796,20.190591730598832,4.945543126277345,1.5544568737226552,46.2435307288729,35.7564692711271,0.645520486064664,0.5109943538238941,0.46180648156201864,7,25.53813712978369,22.43039976635161,6.14731144303634,0.35268855696365975,36.32557744792935,45.67442255207065,-0.42456313101994136,0.6422381105865052,0.070101480267442,7,1,0,71.46908145198867,10.666827255229288
NFL_2023_W04_0326,2023,4,PIT,MIN,23,11,34,12,1,26.59747805685067,20.624160816962146,5.329686614355706,1.1703133856442944,33.5490996957955,48.4509003042045,0.9833722807854712,0.6622626816754023,0.210528488440613,7,22.58253314765048,20.417645074796816,5.849616045496961,0.650383954503039,39.616907234416985,42.383092765583015,-0.35058933148347204,0.7888685572574776,0.1347472651309074,7,0,0,50.26451700560733,13.833349772322903
NFL_2023_W04_0327,2023,4,JAX,ATL,21,0,21,21,1,21.799242909620144,24.05071253437744,5.0469766745990405,1.4530233254009595,40.66816511905625,41.33183488094375,0.5323142031655559,0.7594663870264107,0.9473068992369621,14,23.01935580780861,23.598905318457852,5.937826066026551,0.5621739339734493,34.097277787275246,47.902722212724754,-0.7289662528784919,0.5110397759798391,0.11260922934922069,3,0,1,62.08124556671428,6.579171539094656
NFL_2023_W04_0328,2023,4,LV,WAS,9,12,21,-3,0,22.203333094318424,27.025338826385756,4.950380055610711,1.5496199443892893,32.1813214912718,49.8186785087282,0.9467885828720866,0.4632108217398762,0.5407575018873564,7,27.435531456494093,26.721611519695067,4.941629336124557,1.5583706638754427,40.77814888311334,41.22185111688666,0.7901703455326292,0.783232084774093,0.859324951070476,7,0,1,55.44282357432776,8.423765414503622
NFL_2023_W04_0329,2023,4,ARI,TB,18,2,20,16,1,25.64643572614112,26.876083294939548,5.030409402598904,1.4695905974010959,47.489795782497865,34.510204217502135,-0.9551015031373506,0.5599314728316649,0.6954106709697243,7,20.846877615442715,21.678506946074585,5.855152721760186,0.6448472782398138,44.47284590072419,37.52715409927581,-0.9058776042461052,0.6011280170683913,0.8627707774592256,7,0,0,78.40280800916237,13.715106639997252
NFL_2023_W04_0330,2023,4,LAR,IND,6,7,13,-1,0,27.039530651898893,23.523380134555026,5.066578894434874,1.4334211055651256,32.00642470440544,49.99357529559456,-0.8415007877401424,0.3148937689448717,0.3862363952990896,7,21.206627547364324,18.505074708322823,5.737934887202905,0.762065112797095,44.89425870714967,37.10574129285033,-0.10872239835567621,0.7373864918383011,0.1261530962878168,7,1,0,59.357915879994096,13.125130496159553
NFL_2023_W04_0331,2023,4,TB,MIN,2,15,17,-13,0,18.945563447743883,24.060138319360814,5.505698111647794,0.9943018883522061,36.536115044335034,45.463884955664966,0.6849282136711503,0.6334241045796791,0.07799386640940908,3,25.58384771589918,23.70312507826504,5.562834360441151,0.9371656395588488,47.174802488663886,34.825197511336114,-0.8714945540907779,0.585665930035919,0.5876847503950108,7,0,0,61.936052595878834,5.461815852622581
NFL_2023_W04_0332,2023,4,ATL,DEN,6,17,23,-11,0,19.29036408889425,20.74705032807144,5.905006916547947,0.5949930834520529,47.469848804694294,34.530151195305706,-0.39343794786910946,0.4175499275568063,0.06640535346049736,7,22.303164280423907,26.877515246716882,4.843698984474247,1.6563010155257532,40.42551908143663,41.57448091856337,0.9452532088651051,0.5640959381531498,0.11992185892713014,3,0,0,63.94390707721051,7.235343128741294
NFL_2023_W04_0333,2023,4,SEA,JAX,12,1,13,11,1,18.680102319524206,20.1456482009285,5.101341348701335,1.398658651298665,47.07496727183422,34.92503272816578,-0.29538223158164345,0.3404346650104995,0.049781001523043766,7,19.93789130023355,25.3815075484169,6.00627493011757,0.49372506988243003,40.29588759907585,41.70411240092415,-0.6098905555272733,0.7763411217940612,0.14265435147316208,7,1,1,71.22385040477775,7.339841212126821
NFL_2023_W04_0334,2023,4,HOU,DET,10,14,24,-4,0,20.677743146041173,22.70784997012707,4.859080656013818,1.640919343986182,40.7113813143867,41.2886186856133,0.5209292125521334,0.7909574650648952,0.9457747170084609,7,22.549507768419996,25.06642521748934,5.494813175700895,1.0051868242991047,34.69504881811064,47.30495118188936,0.4119808059239869,0.34051943587285416,0.2696343992192042,7,1,0,78.23200787421061,7.202024094575598
NFL_2023_W04_0335,2023,4,CHI,NE,19,23,42,-4,0,22.932474930259858,19.890776537783488,4.939294716652893,1.5607052833471071,33.935370595815876,48.064629404184124,0.054621791284786614,0.44167132042789703,0.5888102701562232,3,23.79129804035049,27.00907730266991,5.645843513441629,0.8541564865583711,33.25916280312639,48.74083719687361,0.36775348232661265,0.5011041455333831,0.7779445274703211,7,0,0,70.93465874233902,4.881274210239117
NFL_2023_W05_0336,2023,5,ARI,JAX,2,12,14,-10,0,27.758708627835368,22.238081851735743,4.886251179409457,1.6137488205905433,46.32054174165499,35.67945825834501,-0.5001965567262203,0.23936045896701774,0.6906153123866363,14,20.862590353831834,24.49863921702575,5.027497781664218,1.4725022183357819,42.976387582974255,39.023612417025745,-0.06191990666807423,0.5026548476380621,0.5850778163732161,7,1,0,83.68006125072418,2.6357286875523878
NFL_2023_W05_0337,2023,5,LAC,CIN,31,5,36,26,1,22.241850557459763,20.541472801278143,5.226665277916256,1.273334722083744,33.374566211245124,48.625433788754876,-0.6075314366242888,0.6140452125132787,0.3903764460469539,7,22.466887217446647,26.251348756614192,5.05453185193373,1.4454681480662703,43.425906254798655,38.574093745201345,-0.7030336339894312,0.5325804235087717,0.5271483816252647,7,0,0,69.86804623122723,9.986766022033065
NFL_2023_W05_0338,2023,5,LAR,ARI,14,12,26,2,1,22.60102626557688,20.10372081529836,5.118547427711048,1.3814525722889517,34.038529147126866,47.961470852873134,-0.8497140936448269,0.28052145579581017,0.6447567265900929,7,19.934472280119376,18.230470884066072,5.191442005703184,1.308557994296816,42.2282061309018,39.7717938690982,0.5441790477625701,0.7054228002909932,0.7606065813900618,7,0,0,45.23231561317963,8.046155746200457
NFL_2023_W05_0339,2023,5,DAL,PIT,0,21,21,-21,0,20.678735828174407,26.713335923402823,5.115289940302683,1.3847100596973174,39.67127965039625,42.32872034960375,0.8276290452498885,0.42097728059342576,0.3734445911454355,7,24.040049977395,27.989046997630766,5.159934525153156,1.3400654748468437,37.876443220491346,44.123556779508654,0.7369523024055391,0.7006574719434455,0.8330062152010861,14,0,0,76.80568795745978,0.575457920335517
NFL_2023_W05_0340,2023,5,KC,WAS,0,5,5,-5,0,23.127498997939295,22.97167280717686,4.99354379188768,1.5064562081123203,39.94116434055006,42.05883565944994,0.35732018765379414,0.45253791725553566,0.9614175778465733,7,21.982502348634128,24.67415530533831,5.415251524101819,1.0847484758981807,38.45834711189565,43.54165288810435,0.7675240309160638,0.7599976514698084,0.8587423965133077,7,0,1,52.226838348434185,3.1909044919540963
NFL_2023_W05_0341,2023,5,MIN,CIN,17,10,27,7,1,23.036199379736015,27.526728664990756,5.1867345182724005,1.3132654817275995,35.60383843736394,46.39616156263606,-0.4927687447228717,0.7302400332988321,0.5614779437366768,7,26.670799971584238,22.048598896181446,5.909347085502339,0.5906529144976611,42.90336184680435,39.09663815319565,-0.551261648603028,0.49630951742486024,0.9616020255748788,7,0,0,76.92593977002323,4.278665134601498
NFL_2023_W05_0342,2023,5,GB,ARI,26,12,38,14,1,25.86975799381201,21.69382647582585,5.296784012802921,1.203215987197079,41.3660067646553,40.6339932353447,0.2809665862844244,0.35566950264084585,0.08464875358462898,7,18.563818538532317,23.058092225923296,5.65775808254445,0.8422419174555502,40.761857610459955,41.238142389540045,0.6718709800330158,0.28917992934673104,0.45615874111982246,7,0,0,77.20340928591354,12.461510828921408
NFL_2023_W05_0343,2023,5,NYJ,PHI,13,16,29,-3,0,26.74897234597926,22.179074837954094,5.133798050534877,1.3662019494651227,41.65990861701211,40.34009138298789,0.1453656317133789,0.5003485336689792,0.8555888940755634,3,25.717829390683477,25.484063444050378,6.118543100070219,0.3814568999297814,33.684242599686804,48.315757400313196,0.261177394617087,0.46975934360464244,0.18863224642407483,7,1,1,65.81325360743085,12.323033668345293
NFL_2023_W05_0344,2023,5,IND,BAL,21,7,28,14,1,24.30851038645112,20.92671445759424,5.184716935075061,1.3152830649249392,33.50495712365742,48.49504287634258,0.2446332744971036,0.624031146226736,0.298039332094451,7,21.49585195784392,21.92587750361111,5.82641423234922,0.6735857676507804,47.22234195975065,34.77765804024935,-0.5524432274580475,0.7595216514813345,0.4881044471013777,7,1,0,70.23006716146897,5.915117195259965
NFL_2023_W05_0345,2023,5,DAL,DEN,13,22,35,-9,0,19.20159258735622,24.751298858444198,4.903846673832037,1.596153326167963,45.43997157190309,36.56002842809691,0.78952397402499,0.27053434947256194,0.9902225346150739,7,23.34554544756039,22.174482838964625,5.068822751355128,1.4311772486448717,43.59860394599103,38.40139605400897,-0.2513880131873507,0.33878850935737614,0.7348505204996011,14,1,0,47.950704137933734,8.703427982987126
NFL_2023_W05_0346,2023,5,ARI,KC,4,8,12,-4,0,21.201811674284386,19.879035887984166,5.238454870985089,1.2615451290149107,46.43065772540612,35.56934227459388,-0.5094413900512653,0.46904470460955977,0.32053616680649555,3,24.702539760443592,24.247953987187252,5.050377495910919,1.4496225040890813,38.35499018107406,43.64500981892594,0.8525599236968144,0.7769787539751842,0.18949014589960422,7,1,0,72.82826178579049,5.2093149922901185
NFL_2023_W05_0347,2023,5,NE,LAR,11,10,21,1,1,21.728765092021778,22.061099805025577,5.538247551439803,0.9617524485601967,45.4059723219098,36.5940276780902,0.8440976042542145,0.26271673272541657,0.12874720287571306,7,19.455675098332357,19.1267352663479,6.040916105933757,0.45908389406624295,46.12450719402395,35.87549280597605,-0.9522316173617145,0.4700145437166816,0.33269017969267,7,0,0,47.41229861243414,10.337150354705065
NFL_2023_W05_0348,2023,5,NO,NE,18,14,32,4,1,20.001542112493667,23.91807907663326,5.8546381046309595,0.6453618953690405,42.710166778717905,39.289833221282095,0.28455632701422995,0.2230169328727848,0.6214644226567846,7,21.19589426259998,18.72229348272478,5.802855480866439,0.6971445191335608,39.6318706460508,42.3681293539492,-0.40197464078130785,0.3899588362463414,0.6712215563463176,7,1,0,71.17605393834589,13.064513997938139
NFL_2023_W05_0349,2023,5,JAX,HOU,33,13,46,20,1,25.697723073855855,26.82836490678079,5.8490414971994085,0.6509585028005915,33.17701366745225,48.82298633254775,0.875100674814677,0.5179253753109236,0.6149030145669361,7,23.61355824189338,23.278121082956208,6.150566670359845,0.3494333296401546,32.854953638256276,49.145046361743724,-0.812685094785051,0.6608536270512,0.7472246450885869,3,1,1,72.35458405839549,8.54281918023049
NFL_2023_W05_0350,2023,5,SF,NYJ,21,11,32,10,1,19.415212024499603,23.82395508408503,6.056587070834424,0.44341292916557595,43.380253195367246,38.619746804632754,-0.9329082571756844,0.5362393722919657,0.6948275793281259,14,26.824701949431354,19.26843926892597,5.170509306998266,1.329490693001734,33.59976395974043,48.40023604025957,-0.9378862479296888,0.5325087532692794,0.7620327210390511,7,0,0,41.504193989194974,5.501281146389101
NFL_2023_W05_0351,2023,5,SF,IND,13,11,24,2,1,22.47272968157122,27.541316415710725,6.179733786557305,0.3202662134426948,46.89332582681292,35.10667417318708,0.4964776123618002,0.7418303918615095,0.13972056697895407,14,18.723763931941225,20.232554010693608,5.575681736844295,0.9243182631557048,32.08558381910757,49.91441618089243,-0.15085478562808885,0.7602073436797612,0.5423865601904387,7,1,0,40.03552799919485,12.152101361181918
NFL_2023_W06_0352,2023,6,KC,WAS,14,9,23,5,1,24.338498187353238,20.08651913158431,5.029504409334484,1.4704955906655162,36.81970071670253,45.18029928329747,0.1988610840552434,0.30276404639974375,0.7416378186176209,7,27.146164545151915,24.652728362369107,5.830334984721249,0.6696650152787509,39.41425614087434,42.58574385912566,0.8428386697526553,0.27717443626351523,0.44577874755947033,7,0,0,63.37289583775605,8.475487874639247
NFL_2023_W06_0353,2023,6,IND,NO,19,5,24,14,1,27.613824701437153,23.594752594563463,6.110736542930084,0.38926345706991583,47.721262767875274,34.278737232124726,0.5758618768755337,0.7042401988936045,0.6480316573308618,14,24.02669960944505,18.145341352659905,6.013367887759153,0.486632112240847,40.445344600980384,41.554655399019616,0.007777593582547038,0.6252593794073928,0.24894352479687276,7,0,0,41.15840843862473,5.115718092459353
NFL_2023_W06_0354,2023,6,CIN,JAX,17,16,33,1,1,26.972984957497385,22.555016952192204,5.278708291004617,1.2212917089953832,32.39025588976155,49.60974411023845,0.09786504899867521,0.33159224072682925,0.42888743135021057,7,23.182183156359272,18.308246186993703,6.093905808779724,0.40609419122027557,41.30279831790539,40.69720168209461,0.8679026771654366,0.322047801318989,0.14689416391293275,7,0,0,50.51111954000616,3.9521016854077233
NFL_2023_W06_0355,2023,6,KC,WAS,15,10,25,5,1,19.23052123590325,21.152167373772862,5.996396129645698,0.5036038703543024,32.33455219736376,49.66544780263624,-0.8869686184064853,0.26203696197802495,0.43150811984764237,14,27.863499229441622,19.153010903390495,5.159733219311858,1.3402667806881423,35.569440295125695,46.430559704874305,0.03189175705084679,0.35209625195431427,0.9405373011029476,7,0,0,68.3965379070422,14.298557681718492
NFL_2023_W06_0356,2023,6,ATL,CLE,10,0,10,10,1,25.152670825092443,26.547406185919787,5.34933494130581,1.15066505869419,34.00838689964601,47.99161310035399,-0.9284675139701295,0.5169359646362942,0.6618783880446912,7,23.567323077592178,27.295830945975688,5.3673011726189905,1.1326988273810095,45.01785161569151,36.98214838430849,0.21139848091975133,0.6151183448965067,0.38306936972650674,7,0,1,50.6455566344995,10.949898369674454
NFL_2023_W06_0357,2023,6,DET,ATL,14,8,22,6,1,24.80237753843783,20.284715759170236,5.150115456479519,1.3498845435204814,40.196805774647466,41.803194225352534,0.14198314265195688,0.4447295661181899,0.6614478166131011,7,26.424569861184136,26.664274028987563,5.9711733476374595,0.5288266523625405,34.16385905994402,47.83614094005598,-0.6066228835375738,0.23319943229800766,0.19813074182357704,7,1,0,58.102364534414505,5.6197382852224305
NFL_2023_W06_0358,2023,6,GB,DEN,17,20,37,-3,0,22.30055345191274,20.977541536722445,5.260284002489627,1.2397159975103733,45.940234964322514,36.059765035677486,-0.12853128631338473,0.3345640509451432,0.38863229039883895,7,27.844419535833683,23.997044134081,5.65520411692359,0.8447958830764097,32.247158843729245,49.752841156270755,-0.8919047453005469,0.47433825177172667,0.5496223011060349,7,0,0,77.01915672372502,3.1507100593810438
