game_id,date,season,home_team,away_team,home_score,away_score,total,home_margin,home_win
NCAAB_2024_0872,2024-11-23,2024,princeton,murray_st.,85,67,152,18,1
NCAAB_2024_0873,2024-11-23,2024,umass_lowell,oklahoma_st.,62,80,142,-18,0
NCAAB_2024_0874,2024-11-23,2024,florida_atlantic,maine,68,60,128,8,1
NCAAB_2024_0875,2024-11-23,2024,fairleigh_dickinson,portland_st.,77,40,117,37,1
NCAAB_2024_0876,2024-11-24,2024,tcu,saint_mary's,80,92,172,-12,0
NCAAB_2024_0877,2024-11-24,2024,cal_st._northridge,lipscomb,59,62,121,-3,0
NCAAB_2024_0878,2024-11-24,2024,quinnipiac,lindenwood,69,67,136,2,1
NCAAB_2024_0879,2024-11-24,2024,georgia,harvard,76,65,141,11,1
NCAAB_2024_0880,2024-11-25,2024,milwaukee,presbyterian,65,63,128,2,1
NCAAB_2024_0881,2024-11-25,2024,campbell,colorado_st.,65,65,130,0,0
NCAAB_2024_0882,2024-11-25,2024,st._john's,valparaiso,73,67,140,6,1
NCAAB_2024_0883,2024-11-25,2024,southern_illinois,howard,74,79,153,-5,0
NCAAB_2024_0884,2024-11-26,2024,baylor,niagara,65,79,144,-14,0
NCAAB_2024_0885,2024-11-26,2024,north_carolina_central,william_&_mary,56,68,124,-12,0
NCAAB_2024_0886,2024-11-26,2024,gardner_webb,umbc,71,76,147,-5,0
NCAAB_2024_0887,2024-11-26,2024,canisius,lafayette,66,59,125,7,1
NCAAB_2024_0888,2024-11-27,2024,eastern_kentucky,air_force,68,50,118,18,1
NCAAB_2024_0889,2024-11-27,2024,nebraska_omaha,western_michigan,64,64,128,0,0
NCAAB_2024_0890,2024-11-27,2024,charleston_southern,navy,64,40,104,24,1
NCAAB_2024_0891,2024-11-27,2024,miami_fl,tulsa,96,86,182,10,1
NCAAB_2024_0892,2024-11-28,2024,bethune_cookman,sam_houston_st.,74,56,130,18,1
NCAAB_2024_0893,2024-11-28,2024,utah_valley,tarleton_st.,72,71,143,1,1
NCAAB_2024_0894,2024-11-28,2024,n.c._state,maryland,77,74,151,3,1
NCAAB_2024_0895,2024-11-28,2024,saint_louis,campbell,63,56,119,7,1
NCAAB_2024_0896,2024-11-29,2024,uc_riverside,memphis,87,87,174,0,0
NCAAB_2024_0897,2024-11-29,2024,grand_canyon,iowa,74,80,154,-6,0
NCAAB_2024_0898,2024-11-29,2024,stonehill,high_point,71,62,133,9,1
NCAAB_2024_0899,2024-11-29,2024,oregon,rutgers,86,63,149,23,1
NCAAB_2024_0900,2024-11-30,2024,new_orleans,alabama_a&m,50,68,118,-18,0
NCAAB_2024_0901,2024-11-30,2024,texas_a&m,miami_oh,85,72,157,13,1
NCAAB_2024_0902,2024-11-30,2024,george_washington,maine,90,68,158,22,1
NCAAB_2024_0903,2024-11-30,2024,oral_roberts,baylor,56,67,123,-11,0
NCAAB_2024_0904,2024-11-31,2024,drexel,siu_edwardsville,57,58,115,-1,0
NCAAB_2024_0905,2024-11-31,2024,purdue_fort_wayne,fresno_st.,53,49,102,4,1
NCAAB_2024_0906,2024-11-31,2024,louisville,davidson,64,57,121,7,1
NCAAB_2024_0907,2024-11-31,2024,norfolk_st.,delaware_st.,68,50,118,18,1
NCAAB_2024_0908,2024-11-32,2024,buffalo,evansville,60,70,130,-10,0
NCAAB_2024_0909,2024-11-32,2024,marquette,toledo,77,65,142,12,1
NCAAB_2024_0910,2024-11-32,2024,ball_st.,louisiana_tech,73,67,140,6,1
NCAAB_2024_0911,2024-11-32,2024,american,charlotte,69,72,141,-3,0
NCAAB_2024_0912,2024-11-33,2024,pacific,yale,65,67,132,-2,0
NCAAB_2024_0913,2024-11-33,2024,binghamton,florida_gulf_coast,68,55,123,13,1
NCAAB_2024_0914,2024-11-33,2024,massachusetts,eastern_washington,72,76,148,-4,0
NCAAB_2024_0915,2024-11-33,2024,longwood,le_moyne,69,41,110,28,1
NCAAB_2024_0916,2024-11-34,2024,albany,colgate,93,78,171,15,1
NCAAB_2024_0917,2024-11-34,2024,baylor,western_kentucky,64,66,130,-2,0
NCAAB_2024_0918,2024-11-34,2024,wisconsin,siena,83,49,132,34,1
NCAAB_2024_0919,2024-11-34,2024,grambling_st.,tulsa,66,66,132,0,0
NCAAB_2024_0920,2024-11-35,2024,central_arkansas,pacific,62,40,102,22,1
NCAAB_2024_0921,2024-11-35,2024,alabama_a&m,murray_st.,66,68,134,-2,0
NCAAB_2024_0922,2024-11-35,2024,siu_edwardsville,maryland,65,53,118,12,1
NCAAB_2024_0923,2024-11-35,2024,cleveland_st.,wyoming,75,67,142,8,1
NCAAB_2024_0924,2024-11-36,2024,georgia_southern,southern_miss,72,49,121,23,1
NCAAB_2024_0925,2024-11-36,2024,radford,duke,81,62,143,19,1
NCAAB_2024_0926,2024-11-36,2024,eastern_washington,presbyterian,92,66,158,26,1
NCAAB_2024_0927,2024-11-36,2024,queens,nebraska_omaha,71,72,143,-1,0
NCAAB_2024_0928,2024-11-37,2024,detroit_mercy,saint_mary's,56,46,102,10,1
NCAAB_2024_0929,2024-11-37,2024,alabama_a&m,vermont,53,49,102,4,1
NCAAB_2024_0930,2024-11-37,2024,drake,san_jose_st.,55,69,124,-14,0
NCAAB_2024_0931,2024-11-37,2024,marist,rhode_island,51,79,130,-28,0
NCAAB_2024_0932,2024-11-38,2024,vermont,quinnipiac,68,53,121,15,1
NCAAB_2024_0933,2024-11-38,2024,gardner_webb,new_mexico,53,79,132,-26,0
NCAAB_2024_0934,2024-11-38,2024,vmi,siu_edwardsville,57,43,100,14,1
NCAAB_2024_0935,2024-11-38,2024,cornell,northwestern_st.,73,65,138,8,1
NCAAB_2024_0936,2024-11-39,2024,milwaukee,utah_st.,72,68,140,4,1
NCAAB_2024_0937,2024-11-39,2024,kentucky,eastern_kentucky,99,69,168,30,1
NCAAB_2024_0938,2024-11-39,2024,marquette,cincinnati,86,87,173,-1,0
NCAAB_2024_0939,2024-11-39,2024,central_arkansas,mcneese_st.,62,65,127,-3,0
NCAAB_2024_0940,2024-11-40,2024,campbell,fiu,62,69,131,-7,0
NCAAB_2024_0941,2024-11-40,2024,siena,pittsburgh,56,59,115,-3,0
NCAAB_2024_0942,2024-11-40,2024,wright_st.,alabama,74,80,154,-6,0
NCAAB_2024_0943,2024-11-40,2024,stetson,appalachian_st.,80,70,150,10,1
NCAAB_2024_0944,2024-11-41,2024,northern_arizona,toledo,62,59,121,3,1
NCAAB_2024_0945,2024-11-41,2024,uc_san_diego,siu_edwardsville,65,63,128,2,1
NCAAB_2024_0946,2024-11-41,2024,north_dakota_st.,lipscomb,63,52,115,11,1
NCAAB_2024_0947,2024-11-41,2024,umkc,mississippi,74,73,147,1,1
NCAAB_2024_0948,2024-11-42,2024,north_dakota,north_carolina,84,75,159,9,1
NCAAB_2024_0949,2024-11-42,2024,vermont,unc_wilmington,57,92,149,-35,0
NCAAB_2024_0950,2024-11-42,2024,ucla,elon,71,47,118,24,1
NCAAB_2024_0951,2024-11-42,2024,southern_utah,drake,62,64,126,-2,0
NCAAB_2024_0952,2024-11-43,2024,ut_arlington,southern_miss,74,87,161,-13,0
NCAAB_2024_0953,2024-11-43,2024,canisius,idaho,77,52,129,25,1
NCAAB_2024_0954,2024-11-43,2024,georgia,northern_illinois,69,62,131,7,1
NCAAB_2024_0955,2024-11-43,2024,louisiana,oakland,80,74,154,6,1
NCAAB_2024_0956,2024-11-44,2024,lamar,fordham,74,65,139,9,1
NCAAB_2024_0957,2024-11-44,2024,valparaiso,northwestern_st.,59,58,117,1,1
NCAAB_2024_0958,2024-11-44,2024,alabama_a&m,valparaiso,49,54,103,-5,0
NCAAB_2024_0959,2024-11-44,2024,louisiana_monroe,uc_irvine,85,69,154,16,1
NCAAB_2024_0960,2024-11-15,2024,rider,utah,78,79,157,-1,0
NCAAB_2024_0961,2024-11-15,2024,western_illinois,austin_peay,40,54,94,-14,0
NCAAB_2024_0962,2024-11-15,2024,north_carolina_central,western_illinois,74,40,114,34,1
NCAAB_2024_0963,2024-11-15,2024,eastern_kentucky,wagner,71,59,130,12,1
NCAAB_2024_0964,2024-11-16,2024,duquesne,pacific,74,55,129,19,1
NCAAB_2024_0965,2024-11-16,2024,southeast_missouri_st.,wright_st.,55,62,117,-7,0
NCAAB_2024_0966,2024-11-16,2024,georgia_tech,murray_st.,80,77,157,3,1
NCAAB_2024_0967,2024-11-16,2024,tcu,liu,88,79,167,9,1
NCAAB_2024_0968,2024-11-17,2024,belmont,western_kentucky,67,70,137,-3,0
NCAAB_2024_0969,2024-11-17,2024,byu,dayton,88,93,181,-5,0
NCAAB_2024_0970,2024-11-17,2024,fresno_st.,wagner,65,69,134,-4,0
NCAAB_2024_0971,2024-11-17,2024,northern_illinois,william_&_mary,75,45,120,30,1
NCAAB_2024_0972,2024-11-18,2024,air_force,oregon,89,59,148,30,1
NCAAB_2024_0973,2024-11-18,2024,usc_upstate,massachusetts,62,47,109,15,1
NCAAB_2024_0974,2024-11-18,2024,american,umkc,52,49,101,3,1
NCAAB_2024_0975,2024-11-18,2024,uc_davis,miami_oh,65,79,144,-14,0
NCAAB_2024_0976,2024-11-19,2024,pacific,smu,67,60,127,7,1
NCAAB_2024_0977,2024-11-19,2024,cleveland_st.,middle_tennessee,71,42,113,29,1
NCAAB_2024_0978,2024-11-19,2024,new_orleans,maryland_eastern_shore,61,49,110,12,1
NCAAB_2024_0979,2024-11-19,2024,hampton,smu,61,69,130,-8,0
NCAAB_2024_0980,2024-11-20,2024,cal_poly,kansas_st.,93,57,150,36,1
NCAAB_2024_0981,2024-11-20,2024,colgate,dartmouth,59,54,113,5,1
NCAAB_2024_0982,2024-11-20,2024,west_virginia,mississippi_st.,86,61,147,25,1
NCAAB_2024_0983,2024-11-20,2024,loyola_chicago,texas_a&m,81,95,176,-14,0
NCAAB_2024_0984,2024-11-21,2024,missouri,lsu,74,78,152,-4,0
NCAAB_2024_0985,2024-11-21,2024,southern_illinois,richmond,74,77,151,-3,0
NCAAB_2024_0986,2024-11-21,2024,bethune_cookman,high_point,62,72,134,-10,0
NCAAB_2024_0987,2024-11-21,2024,rice,marist,91,57,148,34,1
NCAAB_2024_0988,2024-11-22,2024,saint_mary's,arkansas,84,84,168,0,0
NCAAB_2024_0989,2024-11-22,2024,manhattan,wake_forest,70,67,137,3,1
NCAAB_2024_0990,2024-11-22,2024,norfolk_st.,quinnipiac,75,68,143,7,1
NCAAB_2024_0991,2024-11-22,2024,towson,pittsburgh,65,71,136,-6,0
NCAAB_2024_0992,2024-11-23,2024,umkc,la_salle,59,57,116,2,1
NCAAB_2024_0993,2024-11-23,2024,louisiana,marshall,75,73,148,2,1
NCAAB_2024_0994,2024-11-23,2024,northeastern,wagner,76,40,116,36,1
NCAAB_2024_0995,2024-11-23,2024,njit,dartmouth,50,40,90,10,1
NCAAB_2024_0996,2024-11-24,2024,houston,oregon_st.,75,67,142,8,1
NCAAB_2024_0997,2024-11-24,2024,saint_peter's,michigan_st.,68,71,139,-3,0
NCAAB_2024_0998,2024-11-24,2024,iona,campbell,57,74,131,-17,0
NCAAB_2024_0999,2024-11-24,2024,byu,akron,93,67,160,26,1
NCAAB_2024_1000,2024-11-25,2024,colorado_st.,new_hampshire,76,69,145,7,1
NCAAB_2024_1001,2024-11-25,2024,western_michigan,columbia,65,66,131,-1,0
NCAAB_2024_1002,2024-11-25,2024,unlv,denver,67,89,156,-22,0
NCAAB_2024_1003,2024-11-25,2024,gonzaga,saint_louis,69,90,159,-21,0
NCAAB_2024_1004,2024-11-26,2024,texas_a&m_corpus_chris,texas_tech,97,67,164,30,1
NCAAB_2024_1005,2024-11-26,2024,cal_baptist,george_washington,66,82,148,-16,0
NCAAB_2024_1006,2024-11-26,2024,st._bonaventure,american,84,67,151,17,1
NCAAB_2024_1007,2024-11-26,2024,pacific,duke,62,62,124,0,0
NCAAB_2024_1008,2024-11-27,2024,montana,southern_utah,70,65,135,5,1
NCAAB_2024_1009,2024-11-27,2024,chicago_st.,youngstown_st.,64,56,120,8,1
NCAAB_2024_1010,2024-11-27,2024,coastal_carolina,boise_st.,71,44,115,27,1
NCAAB_2024_1011,2024-11-27,2024,uc_riverside,utah_st.,70,69,139,1,1
NCAAB_2024_1012,2024-11-28,2024,eastern_washington,louisiana_tech,83,80,163,3,1
NCAAB_2024_1013,2024-11-28,2024,portland_st.,xavier,68,75,143,-7,0
NCAAB_2024_1014,2024-11-28,2024,presbyterian,merrimack,97,59,156,38,1
NCAAB_2024_1015,2024-11-28,2024,texas,saint_joseph's,71,72,143,-1,0
NCAAB_2024_1016,2024-11-29,2024,incarnate_word,drake,73,74,147,-1,0
NCAAB_2024_1017,2024-11-29,2024,mount_st._mary's,southeast_missouri_st.,74,62,136,12,1
NCAAB_2024_1018,2024-11-29,2024,fordham,louisville,56,65,121,-9,0
NCAAB_2024_1019,2024-11-29,2024,kent_st.,ucla,54,53,107,1,1
NCAAB_2024_1020,2024-11-30,2024,siu_edwardsville,lsu,86,91,177,-5,0
NCAAB_2024_1021,2024-11-30,2024,william_&_mary,american,55,57,112,-2,0
NCAAB_2024_1022,2024-11-30,2024,old_dominion,georgia_tech,69,82,151,-13,0
NCAAB_2024_1023,2024-11-30,2024,georgetown,saint_francis,71,47,118,24,1
NCAAB_2024_1024,2024-11-31,2024,cal_poly,texas_a&m,57,63,120,-6,0
NCAAB_2024_1025,2024-11-31,2024,syracuse,cornell,79,86,165,-7,0
NCAAB_2024_1026,2024-11-31,2024,pepperdine,unc_greensboro,71,74,145,-3,0
NCAAB_2024_1027,2024-11-31,2024,drake,norfolk_st.,87,76,163,11,1
NCAAB_2024_1028,2024-11-32,2024,davidson,lsu,60,76,136,-16,0
NCAAB_2024_1029,2024-11-32,2024,lsu,grand_canyon,77,68,145,9,1
NCAAB_2024_1030,2024-11-32,2024,massachusetts,youngstown_st.,65,87,152,-22,0
NCAAB_2024_1031,2024-11-32,2024,smu,washington_st.,84,67,151,17,1
NCAAB_2024_1032,2024-11-33,2024,south_florida,delaware_st.,85,58,143,27,1
NCAAB_2024_1033,2024-11-33,2024,uc_riverside,umass_lowell,61,49,110,12,1
NCAAB_2024_1034,2024-11-33,2024,rider,bradley,80,79,159,1,1
NCAAB_2024_1035,2024-11-33,2024,grambling_st.,missouri_st.,66,53,119,13,1
NCAAB_2024_1036,2024-11-34,2024,texas_a&m_corpus_chris,temple,72,51,123,21,1
NCAAB_2024_1037,2024-11-34,2024,wofford,canisius,78,64,142,14,1
NCAAB_2024_1038,2024-11-34,2024,tennessee_st.,idaho,55,61,116,-6,0
NCAAB_2024_1039,2024-11-34,2024,north_texas,new_mexico_st.,68,58,126,10,1
NCAAB_2024_1040,2024-11-35,2024,prairie_view_a&m,western_kentucky,65,77,142,-12,0
NCAAB_2024_1041,2024-11-35,2024,dartmouth,saint_mary's,61,48,109,13,1
NCAAB_2024_1042,2024-11-35,2024,washington_st.,vanderbilt,49,55,104,-6,0
NCAAB_2024_1043,2024-11-35,2024,usc_upstate,stephen_f._austin,71,56,127,15,1
NCAAB_2024_1044,2024-11-36,2024,tennessee_tech,gardner_webb,61,81,142,-20,0
NCAAB_2024_1045,2024-11-36,2024,central_connecticut,oregon,70,77,147,-7,0
NCAAB_2024_1046,2024-11-36,2024,florida,illinois,91,92,183,-1,0
NCAAB_2024_1047,2024-11-36,2024,temple,norfolk_st.,62,72,134,-10,0
NCAAB_2024_1048,2024-11-37,2024,new_hampshire,depaul,78,68,146,10,1
NCAAB_2024_1049,2024-11-37,2024,marist,lipscomb,48,67,115,-19,0
NCAAB_2024_1050,2024-11-37,2024,northeastern,princeton,89,64,153,25,1
NCAAB_2024_1051,2024-11-37,2024,troy,texas_a&m,79,65,144,14,1
NCAAB_2024_1052,2024-11-38,2024,morehead_st.,iowa_st.,84,82,166,2,1
NCAAB_2024_1053,2024-11-38,2024,south_florida,vcu,66,80,146,-14,0
NCAAB_2024_1054,2024-11-38,2024,penn_st.,saint_peter's,75,40,115,35,1
NCAAB_2024_1055,2024-11-38,2024,vanderbilt,valparaiso,74,70,144,4,1
NCAAB_2024_1056,2024-11-39,2024,chattanooga,marquette,66,72,138,-6,0
NCAAB_2024_1057,2024-11-39,2024,south_florida,louisville,78,69,147,9,1
NCAAB_2024_1058,2024-11-39,2024,montana,holy_cross,77,64,141,13,1
NCAAB_2024_1059,2024-11-39,2024,dayton,charlotte,87,60,147,27,1
NCAAB_2024_1060,2024-11-40,2024,virginia_tech,southern_utah,58,73,131,-15,0
NCAAB_2024_1061,2024-11-40,2024,texas,lindenwood,73,64,137,9,1
NCAAB_2024_1062,2024-11-40,2024,marshall,northern_illinois,61,67,128,-6,0
NCAAB_2024_1063,2024-11-40,2024,boston_college,idaho_st.,41,66,107,-25,0
NCAAB_2024_1064,2024-11-41,2024,albany,bowling_green,74,41,115,33,1
NCAAB_2024_1065,2024-11-41,2024,evansville,cal_poly,62,62,124,0,0
NCAAB_2024_1066,2024-11-41,2024,hampton,st._john's,90,73,163,17,1
NCAAB_2024_1067,2024-11-41,2024,rhode_island,sacred_heart,69,84,153,-15,0
NCAAB_2024_1068,2024-11-42,2024,colgate,seattle,74,81,155,-7,0
NCAAB_2024_1069,2024-11-42,2024,ohio,arizona,85,66,151,19,1
NCAAB_2024_1070,2024-11-42,2024,davidson,south_carolina,67,85,152,-18,0
NCAAB_2024_1071,2024-11-42,2024,eastern_washington,stonehill,50,64,114,-14,0
NCAAB_2024_1072,2024-11-43,2024,cal_st._northridge,bowling_green,67,82,149,-15,0
NCAAB_2024_1073,2024-11-43,2024,houston,lehigh,88,61,149,27,1
NCAAB_2024_1074,2024-11-43,2024,tarleton_st.,connecticut,75,77,152,-2,0
NCAAB_2024_1075,2024-11-43,2024,charlotte,fordham,84,65,149,19,1
NCAAB_2024_1076,2024-11-44,2024,jacksonville_st.,mississippi_st.,77,68,145,9,1
NCAAB_2024_1077,2024-11-44,2024,siena,cal_st._northridge,83,62,145,21,1
NCAAB_2024_1078,2024-11-44,2024,troy,north_carolina,101,72,173,29,1
NCAAB_2024_1079,2024-11-44,2024,south_alabama,louisiana_monroe,72,70,142,2,1
NCAAB_2024_1080,2024-11-15,2024,vcu,uc_santa_barbara,81,75,156,6,1
NCAAB_2024_1081,2024-11-15,2024,grand_canyon,virginia_tech,80,86,166,-6,0
NCAAB_2024_1082,2024-11-15,2024,monmouth,east_carolina,76,55,131,21,1
NCAAB_2024_1083,2024-11-15,2024,wright_st.,virginia,95,49,144,46,1
NCAAB_2024_1084,2024-11-16,2024,mississippi_st.,bryant,94,89,183,5,1
NCAAB_2024_1085,2024-11-16,2024,southern_miss,arizona,76,81,157,-5,0
NCAAB_2024_1086,2024-11-16,2024,lehigh,morgan_st.,65,66,131,-1,0
NCAAB_2024_1087,2024-11-16,2024,albany,florida_atlantic,75,65,140,10,1
NCAAB_2024_1088,2024-11-17,2024,ut_rio_grande_valley,maine,72,43,115,29,1
NCAAB_2024_1089,2024-11-17,2024,alabama_st.,umkc,59,70,129,-11,0
NCAAB_2024_1090,2024-11-17,2024,holy_cross,pepperdine,54,65,119,-11,0
NCAAB_2024_1091,2024-11-17,2024,penn,houston,71,67,138,4,1
NCAAB_2024_1092,2024-11-18,2024,rider,colgate,89,80,169,9,1
NCAAB_2024_1093,2024-11-18,2024,alabama_st.,ucf,69,80,149,-11,0
NCAAB_2024_1094,2024-11-18,2024,delaware_st.,chattanooga,72,79,151,-7,0
NCAAB_2024_1095,2024-11-18,2024,boston_college,drexel,78,85,163,-7,0
NCAAB_2024_1096,2024-11-19,2024,penn,northwestern,80,71,151,9,1
NCAAB_2024_1097,2024-11-19,2024,arkansas_st.,grand_canyon,84,80,164,4,1
NCAAB_2024_1098,2024-11-19,2024,utep,northeastern,62,66,128,-4,0
NCAAB_2024_1099,2024-11-19,2024,marquette,providence,78,65,143,13,1
NCAAB_2024_1100,2024-11-20,2024,vermont,hawaii,76,45,121,31,1
NCAAB_2024_1101,2024-11-20,2024,tulane,michigan,91,74,165,17,1
NCAAB_2024_1102,2024-11-20,2024,norfolk_st.,colorado,69,78,147,-9,0
NCAAB_2024_1103,2024-11-20,2024,oral_roberts,northern_colorado,73,56,129,17,1
NCAAB_2024_1104,2024-11-21,2024,valparaiso,stonehill,60,40,100,20,1
NCAAB_2024_1105,2024-11-21,2024,troy,lehigh,75,49,124,26,1
NCAAB_2024_1106,2024-11-21,2024,northern_kentucky,chicago_st.,62,49,111,13,1
NCAAB_2024_1107,2024-11-21,2024,georgia_st.,unc_asheville,80,77,157,3,1
NCAAB_2024_1108,2024-11-22,2024,tulsa,dayton,70,77,147,-7,0
NCAAB_2024_1109,2024-11-22,2024,marquette,north_alabama,68,86,154,-18,0
NCAAB_2024_1110,2024-11-22,2024,utah_valley,weber_st.,59,50,109,9,1
NCAAB_2024_1111,2024-11-22,2024,wichita_st.,unc_wilmington,65,68,133,-3,0
NCAAB_2024_1112,2024-11-23,2024,northeastern,texas_a&m,82,60,142,22,1
NCAAB_2024_1113,2024-11-23,2024,vanderbilt,nebraska,80,62,142,18,1
NCAAB_2024_1114,2024-11-23,2024,loyola_md,south_carolina,62,73,135,-11,0
NCAAB_2024_1115,2024-11-23,2024,louisville,uc_riverside,67,77,144,-10,0
NCAAB_2024_1116,2024-11-24,2024,unc_asheville,uc_davis,78,66,144,12,1
NCAAB_2024_1117,2024-11-24,2024,tennessee_tech,loyola_md,61,51,112,10,1
NCAAB_2024_1118,2024-11-24,2024,virginia,duquesne,69,88,157,-19,0
NCAAB_2024_1119,2024-11-24,2024,north_texas,north_carolina_a&t,74,62,136,12,1
NCAAB_2024_1120,2024-11-25,2024,stephen_f._austin,william_&_mary,45,66,111,-21,0
NCAAB_2024_1121,2024-11-25,2024,monmouth,ucla,83,63,146,20,1
NCAAB_2024_1122,2024-11-25,2024,charleston,saint_joseph's,75,70,145,5,1
NCAAB_2024_1123,2024-11-25,2024,nebraska_omaha,western_carolina,78,69,147,9,1
NCAAB_2024_1124,2024-11-26,2024,usc_upstate,samford,83,79,162,4,1
NCAAB_2024_1125,2024-11-26,2024,chattanooga,denver,72,48,120,24,1
NCAAB_2024_1126,2024-11-26,2024,miami_fl,mount_st._mary's,64,69,133,-5,0
NCAAB_2024_1127,2024-11-26,2024,belmont,holy_cross,78,60,138,18,1
NCAAB_2024_1128,2024-11-27,2024,wagner,grand_canyon,68,66,134,2,1
NCAAB_2024_1129,2024-11-27,2024,delaware,akron,49,61,110,-12,0
NCAAB_2024_1130,2024-11-27,2024,northwestern,elon,66,63,129,3,1
NCAAB_2024_1131,2024-11-27,2024,massachusetts,yale,80,66,146,14,1
NCAAB_2024_1132,2024-11-28,2024,oklahoma,charleston,76,66,142,10,1
NCAAB_2024_1133,2024-11-28,2024,colgate,southeast_missouri_st.,71,57,128,14,1
NCAAB_2024_1134,2024-11-28,2024,villanova,boston_university,68,62,130,6,1
NCAAB_2024_1135,2024-11-28,2024,canisius,illinois,72,79,151,-7,0
NCAAB_2024_1136,2024-11-29,2024,drexel,cincinnati,81,67,148,14,1
NCAAB_2024_1137,2024-11-29,2024,indiana_st.,nevada,94,76,170,18,1
NCAAB_2024_1138,2024-11-29,2024,monmouth,rice,62,68,130,-6,0
NCAAB_2024_1139,2024-11-29,2024,charleston,washington,76,87,163,-11,0
NCAAB_2024_1140,2024-11-30,2024,oregon,columbia,57,68,125,-11,0
NCAAB_2024_1141,2024-11-30,2024,army,north_alabama,44,73,117,-29,0
NCAAB_2024_1142,2024-11-30,2024,umkc,saint_mary's,54,80,134,-26,0
NCAAB_2024_1143,2024-11-30,2024,new_hampshire,louisiana,63,75,138,-12,0
NCAAB_2024_1144,2024-11-31,2024,gonzaga,jacksonville_st.,91,71,162,20,1
NCAAB_2024_1145,2024-11-31,2024,tennessee,quinnipiac,88,79,167,9,1
NCAAB_2024_1146,2024-11-31,2024,fiu,american,64,71,135,-7,0
NCAAB_2024_1147,2024-11-31,2024,stanford,detroit_mercy,63,81,144,-18,0
NCAAB_2024_1148,2024-11-32,2024,washington_st.,lafayette,73,60,133,13,1
NCAAB_2024_1149,2024-11-32,2024,n.c._state,montana_st.,92,63,155,29,1
NCAAB_2024_1150,2024-11-32,2024,coastal_carolina,gardner_webb,63,63,126,0,0
NCAAB_2024_1151,2024-11-32,2024,george_washington,binghamton,65,58,123,7,1
NCAAB_2024_1152,2024-11-33,2024,uc_riverside,dayton,75,84,159,-9,0
NCAAB_2024_1153,2024-11-33,2024,portland,kansas_st.,82,71,153,11,1
NCAAB_2024_1154,2024-11-33,2024,drake,long_beach_st.,83,77,160,6,1
NCAAB_2024_1155,2024-11-33,2024,hawaii,yale,49,61,110,-12,0
NCAAB_2024_1156,2024-11-34,2024,texas_st.,memphis,61,93,154,-32,0
NCAAB_2024_1157,2024-11-34,2024,belmont,towson,78,75,153,3,1
NCAAB_2024_1158,2024-11-34,2024,delaware,duke,79,70,149,9,1
NCAAB_2024_1159,2024-11-34,2024,northwestern,vanderbilt,56,69,125,-13,0
NCAAB_2024_1160,2024-11-35,2024,siu_edwardsville,washington_st.,87,71,158,16,1
NCAAB_2024_1161,2024-11-35,2024,butler,middle_tennessee,83,76,159,7,1
NCAAB_2024_1162,2024-11-35,2024,missouri_st.,stonehill,66,66,132,0,0
NCAAB_2024_1163,2024-11-35,2024,california,umkc,62,53,115,9,1
NCAAB_2024_1164,2024-11-36,2024,pacific,prairie_view_a&m,59,48,107,11,1
NCAAB_2024_1165,2024-11-36,2024,southern,pepperdine,55,51,106,4,1
NCAAB_2024_1166,2024-11-36,2024,siu_edwardsville,liu,64,52,116,12,1
NCAAB_2024_1167,2024-11-36,2024,new_mexico,bradley,94,82,176,12,1
NCAAB_2024_1168,2024-11-37,2024,nebraska_omaha,middle_tennessee,69,47,116,22,1
NCAAB_2024_1169,2024-11-37,2024,houston_christian,gardner_webb,64,66,130,-2,0
NCAAB_2024_1170,2024-11-37,2024,central_michigan,tennessee,73,75,148,-2,0
NCAAB_2024_1171,2024-11-37,2024,dayton,virginia,92,67,159,25,1
NCAAB_2024_1172,2024-11-38,2024,sacred_heart,lafayette,64,54,118,10,1
NCAAB_2024_1173,2024-11-38,2024,incarnate_word,portland,47,56,103,-9,0
NCAAB_2024_1174,2024-11-38,2024,binghamton,longwood,73,53,126,20,1
NCAAB_2024_1175,2024-11-38,2024,lindenwood,massachusetts,52,69,121,-17,0
NCAAB_2024_1176,2024-11-39,2024,alabama_a&m,youngstown_st.,64,68,132,-4,0
NCAAB_2024_1177,2024-11-39,2024,nevada,utah_tech,60,75,135,-15,0
NCAAB_2024_1178,2024-11-39,2024,pittsburgh,radford,68,78,146,-10,0
NCAAB_2024_1179,2024-11-39,2024,texas_a&m_corpus_chris,boston_university,67,75,142,-8,0
NCAAB_2024_1180,2024-11-40,2024,toledo,harvard,78,73,151,5,1
NCAAB_2024_1181,2024-11-40,2024,arizona_st.,utah_tech,81,80,161,1,1
NCAAB_2024_1182,2024-11-40,2024,umkc,unc_wilmington,71,72,143,-1,0
NCAAB_2024_1183,2024-11-40,2024,washington,ut_arlington,93,72,165,21,1
NCAAB_2024_1184,2024-11-41,2024,colorado_st.,lehigh,94,77,171,17,1
NCAAB_2024_1185,2024-11-41,2024,indiana,northern_colorado,61,67,128,-6,0
NCAAB_2024_1186,2024-11-41,2024,north_carolina_a&t,uc_riverside,64,50,114,14,1
NCAAB_2024_1187,2024-11-41,2024,san_diego_st.,bethune_cookman,67,78,145,-11,0
NCAAB_2024_1188,2024-11-42,2024,presbyterian,hampton,80,67,147,13,1
NCAAB_2024_1189,2024-11-42,2024,north_carolina_a&t,grambling_st.,45,51,96,-6,0
NCAAB_2024_1190,2024-11-42,2024,bradley,bucknell,67,65,132,2,1
