game_id,season,week,home_team,away_team,home_conference,away_conference,home_score,away_score,total,home_margin,home_win,home_ppg,home_points_allowed_per_game,home_yards_per_play,home_yards_per_play_allowed,home_third_down_pct,home_third_down_pct_defense,home_turnover_margin,home_win_pct,home_last_3_win_pct,home_talent_composite,home_plays_per_game,away_ppg,away_points_allowed_per_game,away_yards_per_play,away_yards_per_play_allowed,away_third_down_pct,away_third_down_pct_defense,away_turnover_margin,away_win_pct,away_last_3_win_pct,away_talent_composite,away_plays_per_game,is_conference_game,is_rivalry_game
NCAAF_2023_W06_0392,2023,6,Oregon,Washington,P12,P12,24,7,31,17,1,36.63980106220694,27.926126997324822,6.231223903844718,0.26877609615528186,49.109620541507,32.890379458493,-0.9616642872574408,0.12160758240259617,0.03940953529038993,0.7909098433873721,74.68781198566947,31.43696657780891,21.56618203424484,5.190092917323371,1.309907082676629,49.64745848419052,32.35254151580948,-1.3150743496895294,0.9147637658004739,0.14193321075939858,0.932524204345692,67.61807015132446,1,0
NCAAF_2023_W06_0393,2023,6,Air Force,Texas Tech,MWC,B12,25,15,40,10,1,28.27694329265629,21.696609778130906,6.664475883122456,-0.16447588312245642,38.54071775296576,43.45928224703424,-0.4275506895243515,0.7200121798853076,0.9639437342689433,0.6915718588067961,63.891880319105944,25.521721769785245,22.321021143196177,5.569220529120354,0.9307794708796457,40.36122050907339,41.63877949092661,-0.8178601374169627,0.2918404732318657,0.02093202949207351,0.6603366639175005,75.10289062452374,1,0
NCAAF_2023_W06_0394,2023,6,Oklahoma,Kansas State,B12,B12,18,6,24,12,1,24.20773108988248,31.371242150470806,5.83278434028384,0.6672156597161596,46.884263792485434,35.115736207514566,-0.5700595906935901,0.8926616571730829,0.24846852441674205,0.8463797288476866,76.06329588348416,25.805890313978292,20.709634517731658,5.901814676377908,0.5981853236220918,33.76409746767695,48.23590253232305,-0.6746167278717238,0.5310723002443274,0.7862928925962779,0.7182809498658518,82.04306308790652,1,0
NCAAF_2023_W06_0395,2023,6,Washington,UCLA,P12,P12,14,25,39,-11,0,26.805499644680616,33.146921368952505,5.204788925586353,1.295211074413647,32.9240186838262,49.0759813161738,0.7284645047545975,0.14322587350867885,0.22112326288901496,0.7180332127925447,66.8565462539725,32.41665265548386,26.43499074371896,5.123011472917277,1.3769885270827231,38.84270255523806,43.15729744476194,0.1428359524284284,0.22283794032090773,0.13394121940000037,0.8512779582678993,83.59472223019895,1,0
NCAAF_2023_W06_0396,2023,6,Cincinnati,Memphis,AAC,AAC,10,0,10,10,1,26.16340666364995,30.56286507365615,5.995513127213792,0.5044868727862077,36.35430390665164,45.64569609334836,-0.9871653192972426,0.13731892158604167,0.6536986929050792,0.3076691642999593,79.3484032205918,20.045595791895472,24.747095629823622,5.686231032834019,0.8137689671659807,39.17303651847165,42.82696348152835,0.9414873947785294,0.5194828052615099,0.2053681846899853,0.6089991384385256,78.43069193124566,1,0
NCAAF_2023_W06_0397,2023,6,UCLA,Oregon,P12,P12,24,27,51,-3,0,37.00534788671848,22.938142306795328,5.557511598937259,0.9424884010627412,48.52125361076634,33.47874638923366,-0.21860240685482646,0.29851053163741303,0.9945257483830334,0.7969243490368347,83.91427143630399,34.12737543700615,20.807940991813613,5.94184165283527,0.5581583471647296,38.96721164104328,43.03278835895672,1.0304375073765422,0.6851177974780341,0.29486562806969696,0.8810382053879984,82.8353234541008,1,0
NCAAF_2023_W06_0398,2023,6,Texas Tech,Oklahoma,B12,B12,16,19,35,-3,0,32.06007680859823,31.458816686429692,6.015700286274963,0.48429971372503733,39.49429097833577,42.50570902166423,0.09586709634952983,0.5346033207149152,0.954401509831066,0.9455087438705715,71.96459331081934,36.06112435782357,21.283681769056656,5.324471096281155,1.1755289037188454,46.99367734457188,35.00632265542812,0.5973186161990935,0.8835208481422472,0.37337855953684007,0.7112859410808662,82.5530559561347,1,0
NCAAF_2023_W06_0399,2023,6,Michigan,Memphis,B10,AAC,33,0,33,33,1,28.00711188539917,24.10575101276712,5.7853982267178825,0.7146017732821175,41.27151877109213,40.72848122890787,-0.22501427874041013,0.2196615890103972,0.5132385720964592,0.8273363508728864,74.67947820339242,31.926334531611232,28.204301559869585,6.155471540321684,0.34452845967831625,44.342730127149366,37.657269872850634,-0.07053180793852132,0.3768512348239491,0.7216485442517359,0.469698281282632,61.866541116130605,0,0
NCAAF_2023_W06_0400,2023,6,Texas Tech,Kansas State,B12,B12,29,11,40,18,1,27.66202867181169,34.44262451574056,5.853810641272608,0.6461893587273924,36.156949962777404,45.843050037222596,0.8421981900860089,0.2827540530295243,0.7156355505577624,0.7861959113947736,80.00136019878428,36.71141419929121,25.457141482956366,6.104036344591302,0.39596365540869805,45.383045644023355,36.616954355976645,-0.4616782776528148,0.24671774596693336,0.00263215557958818,0.8831620925841195,71.27259132732871,1,0
NCAAF_2023_W06_0401,2023,6,Michigan,Ohio State,B10,B10,22,11,33,11,1,32.95340005423951,20.49562773981794,6.586020615251199,-0.08602061525119886,41.335496431988226,40.664503568011774,-0.4895426670976293,0.5714943000958185,0.57527959485475,0.6912217091649504,63.27190833644217,28.435099605683924,26.142896871868277,5.265287748907931,1.234712251092069,46.02321525847046,35.97678474152954,-0.12729345697808503,0.3280398662085647,0.8420242180649508,0.6570208075505667,67.83937830160077,1,1
NCAAF_2023_W06_0402,2023,6,Boise State,Washington,MWC,P12,22,21,43,1,1,28.981865705258873,23.300219995685374,5.5307394662406875,0.9692605337593125,46.26422004450674,35.73577995549326,-0.46446048511310867,0.1905094987920004,0.4918568713931474,0.314414950999675,79.21169489160334,20.367114487582835,28.842977047409974,6.375925680237418,0.12407431976258199,37.52229709598182,44.47770290401818,-0.8350580561473225,0.3290665426133589,0.24271498679858317,0.9264726936407071,84.79182632079196,0,0
NCAAF_2023_W06_0403,2023,6,Western Michigan,Toledo,MAC,MAC,14,0,14,14,1,28.513042920527127,24.041891914959706,6.645272543114441,-0.14527254311444082,35.33373520959008,46.66626479040992,-0.7296914533862605,0.1296482599470235,0.41026913833171685,0.5133579566027218,62.663987011694196,29.716867075511452,31.948439559183537,5.542718070382274,0.957281929617726,44.263637336261915,37.736362663738085,1.2179674519476062,0.13506277495097094,0.4316508541843814,0.5057615474984738,61.306139592520694,1,0
NCAAF_2023_W06_0404,2023,6,Texas,Memphis,SEC,AAC,15,17,32,-2,0,24.22316074863854,18.34019930168917,5.529092572452083,0.9709074275479166,42.31668646366242,39.68331353633758,1.2910535313992035,0.7671505358796251,0.2000089211127476,0.8258709681377128,63.27105903372049,26.03410625471252,22.2985346389635,6.028061638951739,0.47193836104826126,48.6635304749955,33.3364695250045,0.5274349072281987,0.5759006907404363,0.7896736137927557,0.46589432101199746,78.47012625196716,0,0
NCAAF_2023_W06_0405,2023,6,Penn State,Ohio State,B10,B10,13,22,35,-9,0,22.262115130034395,22.28150715987705,6.192060321899602,0.30793967810039824,38.55937758791726,43.44062241208274,0.535551208453243,0.26864858601452835,0.4939871801434912,0.8227304469983567,79.79100180457658,36.56547129631977,31.21413651844661,5.920772351350081,0.579227648649919,38.354085517493054,43.645914482506946,-0.07288776543283126,0.5561297877751697,0.7711360481708222,0.8629455909282111,76.5316326566273,1,0
NCAAF_2023_W06_0406,2023,6,Coastal Carolina,Appalachian State,SBC,SBC,10,22,32,-12,0,18.800356270664928,31.41714441898621,6.646694953892281,-0.14669495389228082,46.219545672257,35.780454327743,-1.4796433410695173,0.13693780935599503,0.9039800090558409,0.3338914733161271,73.18909303392013,20.484425650837288,24.094629730320676,6.3612077402383065,0.13879225976169351,46.6737147961817,35.3262852038183,0.7077059576055746,0.8127258418766741,0.949586767564585,0.5491891550752382,81.7338211980699,1,0
NCAAF_2023_W06_0407,2023,6,San Diego State,Boise State,MWC,MWC,4,7,11,-3,0,31.58455221253557,33.86569901044413,6.821595822097736,-0.32159582209773596,37.14908092986714,44.85091907013286,0.2972979753082572,0.17559009434177028,0.05816775872092472,0.4053454475992317,69.30613237965179,26.345592207857948,31.70228057825217,5.34916796935272,1.1508320306472797,41.303061819220986,40.696938180779014,0.6619933635235871,0.5715857445328558,0.42287646846677884,0.38394587091164845,74.14378910561456,1,1
NCAAF_2023_W06_0408,2023,6,Oklahoma,Texas Tech,B12,B12,25,19,44,6,1,25.579323888403877,27.392559096446245,6.58812125176551,-0.08812125176550989,42.31898039755767,39.68101960244233,-0.25707506299748073,0.5025340737884494,0.4112523984788691,0.9017733742636336,83.24855400572511,23.607749519354257,21.66298035673659,6.9378457474374855,-0.4378457474374855,35.96438979325149,46.03561020674851,-0.4694051655051177,0.9189616368577466,0.9102717712539499,0.8599557553089315,75.76302855620433,1,0
NCAAF_2023_W06_0409,2023,6,Boise State,San Diego State,MWC,MWC,19,21,40,-2,0,30.06770117359278,20.547248281195458,6.815363890438307,-0.3153638904383067,41.7779616986089,40.2220383013911,-0.7970847019884663,0.5920965997745534,0.6471677720509855,0.5087500441494307,77.17215195954391,25.544642025410646,22.487334520241806,5.609271664587153,0.890728335412847,32.36858750051956,49.63141249948044,0.8292099660663093,0.364638356490004,0.5677769564318782,0.554776804244252,84.53947574411487,1,0
NCAAF_2023_W06_0410,2023,6,Air Force,San Diego State,MWC,MWC,4,3,7,1,1,25.56469352482533,32.86659001564731,5.661774175387588,0.8382258246124117,41.20585531342857,40.79414468657143,-0.33860847308655506,0.3136115340708333,0.16620053680874547,0.5049714205506625,68.73685298831563,28.83403981718243,30.73669180654527,5.539592115784728,0.9604078842152717,39.922672050034386,42.077327949965614,0.725419425738516,0.7431991735947491,0.6669053866842103,0.5690854446001745,65.85070438267186,1,1
NCAAF_2023_W06_0411,2023,6,Toledo,Michigan,MAC,B10,6,15,21,-9,0,31.71976405977952,24.1613339901921,5.6074661781770905,0.8925338218229095,42.22090600110169,39.77909399889831,1.0288511705304293,0.49958156468378867,0.3897753196222874,0.6729967119110719,69.81771330360543,20.003703905908857,30.539252632585175,5.673585222164213,0.8264147778357867,46.96876933593938,35.03123066406062,0.34811558501987117,0.20560119972243768,0.5794941827902612,0.8625323444987736,76.62832150459315,0,0
NCAAF_2023_W06_0412,2023,6,Washington,LSU,P12,SEC,0,12,12,-12,0,26.49597830760721,18.56810590998601,5.9422207099955076,0.5577792900044924,34.24305573873538,47.75694426126462,-0.30753602273211667,0.2845693434320211,0.3736408184666985,0.9141280922879238,68.32280240578508,25.867793511659567,31.86895446743002,6.637475980909304,-0.13747598090930424,47.43780778835289,34.56219221164711,-0.9715382624914198,0.6161766695862647,0.4766241605086289,0.9313477702618609,81.64252480810009,0,0
NCAAF_2023_W06_0413,2023,6,San Diego State,Clemson,MWC,ACC,7,16,23,-9,0,18.863516182838268,29.959638449501796,6.249194503040309,0.2508054969596909,42.08376924933701,39.91623075066299,0.7477089918074018,0.8958949053504207,0.5915993229167397,0.6864224531060795,60.30156294556002,35.25938777418047,28.16448686847665,5.8336692304455875,0.6663307695544125,39.72778415541745,42.27221584458255,-1.397124965068373,0.6969876689865825,0.2790851361512835,0.8114381154027965,74.48449318369872,0,0
NCAAF_2023_W06_0414,2023,6,Georgia,Florida State,SEC,ACC,30,26,56,4,1,38.72296209026047,21.537869939148628,6.038453488379055,0.46154651162094495,32.208299577594865,49.791700422405135,-1.1501911007135979,0.41261902265847905,0.025447143295039054,0.8181066138106029,76.068651151882,39.18759708773895,23.290291241972056,6.986452134561098,-0.48645213456109815,37.39266780053388,44.60733219946612,1.1782276289890659,0.85214300521594,0.6995444737655465,0.764251468828119,71.64425488744818,1,0
NCAAF_2023_W06_0415,2023,6,Michigan,Ohio State,B10,B10,9,19,28,-10,0,23.754561509965473,33.55081632274532,6.2170692865544765,0.28293071344552345,40.14982633120521,41.85017366879479,1.199571845547585,0.7956422503731498,0.9903744295788626,0.907081082189487,64.80431833036123,36.42400406699909,27.12769544414199,6.405582042755692,0.09441795724430779,36.378915520472574,45.621084479527426,-1.2397566965880777,0.38645237263666976,0.1290041750232589,0.8600180519838028,73.07825282265561,1,0
NCAAF_2023_W06_0416,2023,6,Kansas State,Oklahoma,B12,B12,16,26,42,-10,0,38.17648061937594,23.91622701397938,5.033819626512734,1.4661803734872656,33.13570426129788,48.86429573870212,-0.45590954187524124,0.513786015435757,0.9785783948593739,0.8275877518761665,84.13605551846776,20.42344727470757,30.222872081767036,6.236087358247475,0.26391264175252527,33.94140397076326,48.05859602923674,-0.2512170019197746,0.32567433463553985,0.30259215266411577,0.7093709141499992,66.7195324540401,1,0
NCAAF_2023_W06_0417,2023,6,Georgia,USC,SEC,B10,27,0,27,27,1,39.62831443667328,29.951538899560234,5.6392362510161425,0.8607637489838575,36.73185263580787,45.26814736419213,-1.217270800786423,0.24593989415921752,0.10253453811264401,0.8465482675171203,75.31482020689691,26.75511974264458,21.784261821201042,5.335243127681169,1.164756872318831,32.64347110038556,49.35652889961444,-1.2173689091625186,0.7411399830799337,0.020510919320391174,0.7722408299800515,66.23439469989731,0,0
NCAAF_2023_W06_0418,2023,6,UTSA,Louisiana Tech,CUSA,CUSA,12,19,31,-7,0,28.90932851252574,21.94970428070831,5.0289412830057305,1.4710587169942695,43.683651329693866,38.316348670306134,-0.09209101091997884,0.8859293951661492,0.3975918693106466,0.5213718244654909,75.6230617447114,33.89602496633133,28.6070747709436,5.238457155635717,1.2615428443642829,42.20893558244106,39.79106441755894,0.8394560268694304,0.7663364872706044,0.5192800823952713,0.312742705011304,81.44879863505841,1,0
NCAAF_2023_W06_0419,2023,6,Air Force,Boise State,MWC,MWC,8,0,8,8,1,22.483462511849137,31.52489122121881,6.802799882458467,-0.30279988245846656,41.9635559364293,40.0364440635707,1.2464306436549943,0.20677079799225678,0.41844678971622795,0.48973022822011636,68.61404769969688,18.84992998718402,25.089939015955995,6.6678332009220735,-0.16783320092207354,43.089994407482976,38.910005592517024,-0.0055478392465548865,0.48898709336339885,0.5188895316510814,0.4566666171515235,63.49797443067485,1,0
NCAAF_2023_W07_0420,2023,7,Oklahoma,Kansas State,B12,B12,16,33,49,-17,0,35.25305117512282,28.652942616299892,5.77579705790346,0.7242029420965403,43.520878344741014,38.479121655258986,-0.9883188659804446,0.21579860381386679,0.6304009260359995,0.8971962867959786,67.53064370155698,28.5488384171312,30.369086836180635,5.751919819281327,0.7480801807186728,40.90629838895372,41.09370161104628,-1.4442878437047035,0.8553462689585118,0.22690076724380825,0.9061456945143491,83.23201629214523,1,1
NCAAF_2023_W07_0421,2023,7,Toledo,San Diego State,MAC,MWC,15,25,40,-10,0,21.917432812952327,28.16480025593711,6.923955309468251,-0.42395530946825133,43.6021367833728,38.3978632166272,1.0536221563342316,0.6787892561469774,0.8972433251916417,0.49123880752728855,82.27066883935672,29.464858236463993,21.60058790588631,6.4458020148955555,0.05419798510444451,45.11035107457811,36.88964892542189,1.4294701021327474,0.695182460018534,0.502301717661742,0.5020905911206696,64.15779250522706,0,1
NCAAF_2023_W07_0422,2023,7,San Diego State,Air Force,MWC,MWC,34,10,44,24,1,21.81260442316909,32.75539559359669,6.214458900596782,0.28554109940321837,38.83335561474142,43.16664438525858,-0.14477473945367403,0.9233877326810865,0.08384571800448104,0.5356533612624153,68.67617564884442,32.0019529176232,28.72649756279099,5.8314684966467745,0.6685315033532255,38.8902975466163,43.1097024533837,-0.24277595062367707,0.11438314194520166,0.36495718766822516,0.5590677424483304,66.84274792932106,1,0
NCAAF_2023_W07_0423,2023,7,Texas Tech,Oklahoma,B12,B12,26,8,34,18,1,39.33970036056075,31.38453923677572,5.023530188733996,1.4764698112660044,41.025136614715834,40.974863385284166,0.5403290952998319,0.6687180143329408,0.942334494935037,0.629400600082219,80.57718822517201,23.201482109734613,34.730804311214655,6.175771383859564,0.3242286161404362,47.720914958678854,34.279085041321146,-1.374081821269482,0.5004204230988362,0.3979530562013335,0.8385341104603276,67.75368052727005,1,0
NCAAF_2023_W07_0424,2023,7,Oklahoma,Texas Tech,B12,B12,9,30,39,-21,0,21.772659494991615,26.16402412900745,5.860843816175934,0.639156183824066,38.74515840564368,43.25484159435632,-1.1756299425687118,0.46368908762504246,0.09865737673280905,0.8901254619175543,75.477327381778,38.444617396774596,28.6036181734922,5.819036960557428,0.6809630394425721,48.65952778964411,33.34047221035589,-1.0689251782147982,0.5440172743717809,0.007219947003717753,0.6381499964520416,67.91490871031617,1,0
NCAAF_2023_W07_0425,2023,7,UCLA,Oregon,P12,P12,12,10,22,2,1,27.181415580863025,32.37564710195532,6.995830268824576,-0.4958302688245757,45.035688430550664,36.964311569449336,-0.5715552624153991,0.9299512390264477,0.2812600203804746,0.6824904900157482,83.83589561894588,20.909730829445493,33.490983275349414,5.517168443105548,0.9828315568944523,48.34462777404299,33.65537222595701,-1.3393660473219753,0.702881209919341,0.5321111338370037,0.9178904941369731,71.94692692806827,1,0
NCAAF_2023_W07_0426,2023,7,LSU,Alabama,SEC,SEC,17,2,19,15,1,31.056835919695366,34.24556345628305,5.828135651535633,0.6718643484643669,40.844283624838134,41.155716375161866,-1.232990466051961,0.6898932921308842,0.16641428431093985,0.8492221974932097,79.65918464904244,25.064907260805015,18.486730295206097,5.465460483740107,1.0345395162598932,47.7043794186537,34.2956205813463,-0.7498297244695404,0.4544914190727658,0.3504702023179279,0.8029866931872889,81.47034786687142,1,0
NCAAF_2023_W07_0427,2023,7,Toledo,Western Michigan,MAC,MAC,43,5,48,38,1,24.953722461876055,33.766188220206956,6.378459472725904,0.12154052727409592,46.77998949934729,35.22001050065271,-0.36915008494118373,0.18531237083079585,0.6337790395432505,0.3289394039589942,82.00328383584105,25.809476164239612,26.85685360703907,5.213766750174063,1.286233249825937,39.83909049415867,42.16090950584133,1.1632605282419588,0.9140139535876272,0.867705459766688,0.6144730676792852,60.05352298363688,1,0
NCAAF_2023_W07_0428,2023,7,Miami,Texas,ACC,SEC,0,20,20,-20,0,32.030970127594124,24.20543016865999,6.995027491323792,-0.49502749132379176,35.21116853471446,46.78883146528554,0.865745295325413,0.701820216398225,0.2542178290666882,0.8849058574319755,81.55210214600578,32.12633894749064,33.37605676378189,5.987000728145233,0.5129992718547669,41.23524961154189,40.76475038845811,1.1803303961287952,0.2650297921257667,0.13045563655139392,0.8719011144143984,84.3901242147278,0,0
NCAAF_2023_W07_0429,2023,7,Boise State,Air Force,MWC,MWC,21,31,52,-10,0,26.666989184539652,27.271168486271907,6.29541814958046,0.20458185041954025,40.85260380180421,41.14739619819579,-0.9130011131239727,0.9270307733572591,0.15311344577219843,0.41148548605645957,66.73176060763019,28.342427786652795,18.870507936235594,6.005279609951071,0.4947203900489292,35.092203970599805,46.907796029400195,0.2717689732157549,0.6186517898011455,0.15397412974382907,0.3635410767775823,79.8429356446303,1,0
NCAAF_2023_W07_0430,2023,7,Alabama,Air Force,SEC,MWC,22,0,22,22,1,25.905212601719477,27.415284967888518,6.072596731594373,0.4274032684056266,40.6358844400828,41.3641155599172,-0.4616670387176547,0.7347174716208769,0.846922599550907,0.6718450860927304,69.40971241104027,21.09669397183316,24.507478128358457,5.549472502592602,0.9505274974073981,45.42328967074141,36.57671032925859,-0.6101374144982453,0.8560297445989256,0.9993649321926787,0.4171622986806916,76.75884099154497,0,1
NCAAF_2023_W07_0431,2023,7,Miami,Appalachian State,ACC,SBC,29,22,51,7,1,25.743045268752574,25.75108515806724,6.705967938060273,-0.20596793806027325,36.79981145838508,45.20018854161492,-0.07205492895233911,0.9447071373527418,0.7289021357907499,0.7379903824235108,83.81228251085811,26.011758498307174,23.8552767856922,6.945713209420686,-0.4457132094206857,44.889682684819306,37.110317315180694,1.004908648443557,0.8674658594888653,0.8144191972146749,0.5708327887804432,71.47897825939779,0,1
NCAAF_2023_W07_0432,2023,7,Memphis,UCF,AAC,AAC,9,0,9,9,1,26.08092480432654,34.558530824525086,5.847912358926524,0.6520876410734759,46.37292734487043,35.62707265512957,0.9177844602460761,0.21237979439725474,0.7139145840836343,0.52883992678865,70.8859032225509,26.40400743728781,33.49471805873227,5.721065835703295,0.7789341642967047,41.43267805761656,40.56732194238344,-0.6160532908124986,0.1425159977668584,0.48724956034545097,0.6412054235951702,68.88591701811329,1,0
NCAAF_2023_W07_0433,2023,7,Penn State,UTSA,B10,CUSA,25,13,38,12,1,28.293962366102562,28.310939739859073,6.067210202244619,0.4327897977553814,32.46042169751303,49.53957830248697,-0.5885786227908972,0.5330603271673273,0.7471741705396504,0.8100491691246994,71.56408270784499,19.317474609547546,19.7634127972224,5.282332066394059,1.2176679336059406,46.3407560157663,35.6592439842337,0.3041526683061928,0.7712690225367679,0.21522064526637885,0.5843718546991533,61.648222233937055,0,0
NCAAF_2023_W07_0434,2023,7,Toledo,Western Michigan,MAC,MAC,20,1,21,19,1,25.247969613279423,30.121534758376768,5.653955246485479,0.846044753514521,43.645040750071495,38.354959249928505,0.7193891158082977,0.700046125054877,0.5341898918086192,0.5481115268403371,76.97257552149267,26.206121640153178,22.64954871910502,5.884982627336075,0.6150173726639254,40.89426334054287,41.10573665945713,1.1206788068178382,0.4674305946199433,0.41276307274879365,0.5176800008454511,79.1061405213095,1,0
NCAAF_2023_W07_0435,2023,7,Memphis,Michigan,AAC,B10,8,33,41,-25,0,29.97434169935589,34.202888449792816,5.661265909719084,0.8387340902809157,42.12777415408357,39.87222584591643,0.7138593607588155,0.752186555895601,0.9053731882624274,0.3418217832604097,70.23676854721943,35.175882854086254,18.92028494283945,5.180637120598146,1.3193628794018544,40.62273306214304,41.37726693785696,1.3592183058664107,0.8356149943202831,0.29650157102393904,0.8143713274839791,63.98207593373646,1,0
NCAAF_2023_W07_0436,2023,7,Air Force,San Diego State,MWC,MWC,31,12,43,19,1,31.732661368849698,34.51205682521206,5.868142163631961,0.6318578363680389,42.62538329160079,39.37461670839921,-0.43720283601712273,0.8700591313154477,0.9009634960387638,0.6381676806803079,84.41206940502177,22.956233330962995,20.003621847556094,6.857044150084859,-0.35704415008485935,43.34012843803742,38.65987156196258,1.2055149493250132,0.20826623062835675,0.8237242861369873,0.4187200820207355,70.24596195273985,1,0
NCAAF_2023_W07_0437,2023,7,Clemson,Florida State,ACC,ACC,40,8,48,32,1,23.2209242992136,21.824150745909577,6.187375238674042,0.3126247613259583,40.92000242676674,41.07999757323326,0.5404285287350308,0.14819895366453967,0.5638033911116442,0.7171529404201281,65.26579305685752,26.420430525489333,32.92314685413208,6.279234249204713,0.22076575079528737,32.32172355505369,49.67827644494631,1.3465375154011836,0.38520980085855516,0.32522119137463423,0.6643556342523469,83.08461669976809,1,0
NCAAF_2023_W07_0438,2023,7,UCF,Cincinnati,AAC,AAC,11,0,11,11,1,31.900115688585394,30.781896154276247,6.022591492492069,0.4774085075079313,47.737338083999134,34.262661916000866,-0.6277684023279783,0.622555310182823,0.9027760477645449,0.36911586075298525,84.05728854181467,26.58487473617279,20.38109750910192,6.858152720513647,-0.35815272051364744,34.42145886120532,47.57854113879468,0.46080885760567947,0.8124353211909237,0.5252022002307971,0.44305621983556454,65.20817367150099,1,0
NCAAF_2023_W07_0439,2023,7,Oregon,Washington,P12,P12,7,29,36,-22,0,27.280549384291326,25.54706432555422,6.143739378743464,0.3562606212565358,40.55355895022509,41.44644104977491,1.174361619434248,0.820529018267884,0.9925898759338447,0.6750603802634565,76.98483720281065,39.1887919148233,30.836597444068488,6.788605786637296,-0.2886057866372962,49.01211513216583,32.98788486783417,1.3100637800014487,0.8029066713214942,0.8444263331200869,0.6259556870209108,74.2285392613567,1,1
NCAAF_2023_W07_0440,2023,7,Miami,Florida State,ACC,ACC,16,32,48,-16,0,25.492963857369766,32.1529819294705,6.424236112668271,0.07576388733172923,43.72680476353303,38.27319523646697,-0.11466553265853019,0.31794608446038647,0.7277095184072376,0.6244149543092036,61.83876197440698,34.61273842525755,30.151781766231718,5.845373871016321,0.6546261289836792,36.66270578216926,45.33729421783074,-0.8317550268624343,0.7362800106855828,0.4371242737400124,0.744715642442689,77.6320906009828,1,0
NCAAF_2023_W07_0441,2023,7,San Diego State,Boise State,MWC,MWC,7,7,14,0,0,18.237903589528315,20.43203159748003,5.452198387253384,1.0478016127466159,37.55419695660051,44.44580304339949,-0.8260836707126726,0.7894401341701355,0.8785172090640158,0.3154466422449003,61.78628451523556,23.646037608069342,33.71877251916095,6.693443980793466,-0.19344398079346625,49.85408269656761,32.14591730343239,-1.402619574713171,0.7328733285388924,0.13335200675361347,0.3513107089850263,63.32496467686598,1,0
NCAAF_2023_W07_0442,2023,7,Alabama,LSU,SEC,SEC,11,14,25,-3,0,21.300109788216126,32.15717553086493,6.318750374838986,0.18124962516101384,45.49555181654669,36.50444818345331,-0.44058662015647077,0.9076536041953354,0.5784823597308589,0.9142591822175686,69.14428797407555,27.37758183318551,23.547444374467076,5.63349436651487,0.8665056334851302,34.45253625301488,47.54746374698512,1.348806441100895,0.3797158043565272,0.09487071267517977,0.6849020210142778,84.9212221964855,1,0
NCAAF_2023_W07_0443,2023,7,Ohio State,USC,B10,B10,21,8,29,13,1,34.62707943554756,34.675411490932206,5.290632912673252,1.209367087326748,47.41822753681818,34.58177246318182,-0.023765440393061832,0.43485262498699695,0.6113173870530814,0.8741275099683045,61.111929720079,30.488987889445042,27.398116053570792,6.597081830564174,-0.09708183056417408,40.67768333830486,41.32231666169514,0.7563685147458821,0.16725989605348113,0.6564715175301649,0.6507887574185618,60.461430638498605,1,0
NCAAF_2023_W07_0444,2023,7,Oklahoma,Memphis,B12,AAC,4,16,20,-12,0,20.307325014694467,28.305290136210388,6.293070197561465,0.20692980243853487,45.50943165254148,36.49056834745852,-0.2764199232272597,0.6992793439238328,0.22687051633149413,0.8484634016835086,79.88217611993056,24.82310089142885,27.48200090466705,5.365303237487544,1.1346967625124558,38.10357703872824,43.89642296127176,0.392339199314796,0.5994275063273286,0.3535488542043371,0.3191462395624428,72.06128675952795,0,0
NCAAF_2023_W07_0445,2023,7,Washington,Cincinnati,P12,AAC,34,12,46,22,1,35.42859977985873,33.10868888077791,5.328295481118004,1.1717045188819961,40.88904693173462,41.11095306826538,-0.4177567648343723,0.6689315018973281,0.6325932683049971,0.7686145404051434,65.80664314493814,18.034945512088917,22.59003476126987,5.885018962658458,0.6149810373415416,37.61815037610568,44.38184962389432,1.1924486543862738,0.833370263820682,0.5090833066899516,0.4270182630621352,70.83126856739376,0,1
NCAAF_2023_W07_0446,2023,7,Alabama,Memphis,SEC,AAC,30,30,60,0,0,23.923612138759573,22.29133029973468,5.821618524748683,0.6783814752513173,49.04904545070367,32.95095454929633,-1.0020166179746242,0.35580943494984996,0.5393793180281431,0.830259377367786,79.41477239958303,28.74332850080578,18.315491720899935,6.0513721118390125,0.44862788816098753,42.71360325629788,39.28639674370212,-0.536277366634239,0.40292506590695787,0.25615088517374884,0.32556452837965644,66.36523323238265,0,0
NCAAF_2023_W07_0447,2023,7,Washington,UCLA,P12,P12,24,22,46,2,1,39.09275026720111,29.856841542854355,5.45788467227889,1.0421153277211097,38.541064629778276,43.458935370221724,0.2248604796889242,0.8564413975065832,0.6508788374957772,0.7773419203522045,71.88116316468,22.57154521593757,26.605927613544964,5.243245781360189,1.256754218639811,36.59770905882963,45.40229094117037,1.0638226882001138,0.5006628936470479,0.868628170510361,0.9382432536432002,67.28941923939414,1,0
NCAAF_2023_W07_0448,2023,7,San Diego State,Air Force,MWC,MWC,5,23,28,-18,0,18.858054245943187,24.374397334266998,6.113596768746343,0.3864032312536567,34.41975949104321,47.58024050895679,-0.4814132426079203,0.19192405098661885,0.5065012010369253,0.5424438399411892,62.145269292735975,26.015508829741893,28.63959275019199,6.417457159809799,0.08254284019020108,46.653204307122806,35.346795692877194,1.4085795699720203,0.13288221451861282,0.753503901107308,0.6798149748454607,73.1275599535561,1,0
